Source Function,Target Function
"addConnector(address,uint32,bool)","updateConnector(address,uint32,bool,uint256)"
"disableConnectorPurchases(address,bool)","updateConnector(address,uint32,bool,uint256)"
"updateConnector(address,uint32,bool,uint256)","getReturn(address,address,uint256)"
disableConversions(bool),"getReturn(address,address,uint256)"
setExtensions(address),"getReturn(address,address,uint256)"
"addConnector(address,uint32,bool)","getReturn(address,address,uint256)"
clearQuickBuyPath(),"getReturn(address,address,uint256)"
acceptOwnership(),"getReturn(address,address,uint256)"
acceptManagement(),"getReturn(address,address,uint256)"
setQuickBuyPath(address[]),"getReturn(address,address,uint256)"
transferManagement(address),"getReturn(address,address,uint256)"
setConversionFee(uint32),"getReturn(address,address,uint256)"
transferOwnership(address),"getReturn(address,address,uint256)"
"disableConnectorPurchases(address,bool)","getReturn(address,address,uint256)"
"updateConnector(address,uint32,bool,uint256)",transferTokenOwnership(address)
disableConversions(bool),transferTokenOwnership(address)
setExtensions(address),transferTokenOwnership(address)
"addConnector(address,uint32,bool)",transferTokenOwnership(address)
clearQuickBuyPath(),transferTokenOwnership(address)
acceptOwnership(),transferTokenOwnership(address)
acceptManagement(),transferTokenOwnership(address)
setQuickBuyPath(address[]),transferTokenOwnership(address)
transferManagement(address),transferTokenOwnership(address)
setConversionFee(uint32),transferTokenOwnership(address)
transferOwnership(address),transferTokenOwnership(address)
"updateConnector(address,uint32,bool,uint256)",acceptTokenOwnership()
disableConversions(bool),acceptTokenOwnership()
setExtensions(address),acceptTokenOwnership()
"addConnector(address,uint32,bool)",acceptTokenOwnership()
clearQuickBuyPath(),acceptTokenOwnership()
acceptOwnership(),acceptTokenOwnership()
acceptManagement(),acceptTokenOwnership()
setQuickBuyPath(address[]),acceptTokenOwnership()
transferManagement(address),acceptTokenOwnership()
setConversionFee(uint32),acceptTokenOwnership()
transferOwnership(address),acceptTokenOwnership()
"updateConnector(address,uint32,bool,uint256)","addConnector(address,uint32,bool)"
disableConversions(bool),"addConnector(address,uint32,bool)"
setExtensions(address),"addConnector(address,uint32,bool)"
clearQuickBuyPath(),"addConnector(address,uint32,bool)"
acceptOwnership(),"addConnector(address,uint32,bool)"
acceptManagement(),"addConnector(address,uint32,bool)"
setQuickBuyPath(address[]),"addConnector(address,uint32,bool)"
transferManagement(address),"addConnector(address,uint32,bool)"
setConversionFee(uint32),"addConnector(address,uint32,bool)"
transferOwnership(address),"addConnector(address,uint32,bool)"
"updateConnector(address,uint32,bool,uint256)","withdrawFromToken(address,address,uint256)"
disableConversions(bool),"withdrawFromToken(address,address,uint256)"
setExtensions(address),"withdrawFromToken(address,address,uint256)"
"addConnector(address,uint32,bool)","withdrawFromToken(address,address,uint256)"
clearQuickBuyPath(),"withdrawFromToken(address,address,uint256)"
acceptOwnership(),"withdrawFromToken(address,address,uint256)"
acceptManagement(),"withdrawFromToken(address,address,uint256)"
setQuickBuyPath(address[]),"withdrawFromToken(address,address,uint256)"
transferManagement(address),"withdrawFromToken(address,address,uint256)"
setConversionFee(uint32),"withdrawFromToken(address,address,uint256)"
transferOwnership(address),"withdrawFromToken(address,address,uint256)"
"updateConnector(address,uint32,bool,uint256)","disableConnectorPurchases(address,bool)"
"addConnector(address,uint32,bool)","disableConnectorPurchases(address,bool)"
"updateConnector(address,uint32,bool,uint256)",disableTokenTransfers(bool)
disableConversions(bool),disableTokenTransfers(bool)
setExtensions(address),disableTokenTransfers(bool)
"addConnector(address,uint32,bool)",disableTokenTransfers(bool)
clearQuickBuyPath(),disableTokenTransfers(bool)
acceptOwnership(),disableTokenTransfers(bool)
acceptManagement(),disableTokenTransfers(bool)
setQuickBuyPath(address[]),disableTokenTransfers(bool)
transferManagement(address),disableTokenTransfers(bool)
setConversionFee(uint32),disableTokenTransfers(bool)
transferOwnership(address),disableTokenTransfers(bool)
"updateConnector(address,uint32,bool,uint256)","quickConvert(address[],uint256,uint256)"
disableConversions(bool),"quickConvert(address[],uint256,uint256)"
setExtensions(address),"quickConvert(address[],uint256,uint256)"
"addConnector(address,uint32,bool)","quickConvert(address[],uint256,uint256)"
clearQuickBuyPath(),"quickConvert(address[],uint256,uint256)"
acceptOwnership(),"quickConvert(address[],uint256,uint256)"
acceptManagement(),"quickConvert(address[],uint256,uint256)"
setQuickBuyPath(address[]),"quickConvert(address[],uint256,uint256)"
transferManagement(address),"quickConvert(address[],uint256,uint256)"
setConversionFee(uint32),"quickConvert(address[],uint256,uint256)"
transferOwnership(address),"quickConvert(address[],uint256,uint256)"
