Source Function,Target Function
"enableTokenWithdrawals(address,bool)",submitPool(uint256)
closeContributions(),submitPool(uint256)
modifyMaxContractBalance(uint256),submitPool(uint256)
reopenContributions(),submitPool(uint256)
submitPool(uint256),"enableTokenWithdrawals(address,bool)"
closeContributions(),"enableTokenWithdrawals(address,bool)"
modifyMaxContractBalance(uint256),"enableTokenWithdrawals(address,bool)"
reopenContributions(),"enableTokenWithdrawals(address,bool)"
withdraw(address),"enableTokenWithdrawals(address,bool)"
"enableTokenWithdrawals(address,bool)",withdraw(address)
submitPool(uint256),closeContributions()
"enableTokenWithdrawals(address,bool)",closeContributions()
modifyMaxContractBalance(uint256),closeContributions()
reopenContributions(),closeContributions()
submitPool(uint256),modifyMaxContractBalance(uint256)
"enableTokenWithdrawals(address,bool)",modifyMaxContractBalance(uint256)
closeContributions(),modifyMaxContractBalance(uint256)
reopenContributions(),modifyMaxContractBalance(uint256)
submitPool(uint256),"withdrawFor(address,address)"
"enableTokenWithdrawals(address,bool)","withdrawFor(address,address)"
closeContributions(),"withdrawFor(address,address)"
modifyMaxContractBalance(uint256),"withdrawFor(address,address)"
reopenContributions(),"withdrawFor(address,address)"
withdraw(address),"withdrawFor(address,address)"
submitPool(uint256),reopenContributions()
"enableTokenWithdrawals(address,bool)",reopenContributions()
closeContributions(),reopenContributions()
modifyMaxContractBalance(uint256),reopenContributions()
