Source Function,Target Function
unpause(),batchBid(uint256[])
pause(),batchBid(uint256[])
setListener(address),batchBid(uint256[])
transferOwnership(address),batchBid(uint256[])
pause(),unpause()
setListener(address),unpause()
transferOwnership(address),unpause()
unpause(),bid(uint256)
pause(),bid(uint256)
setListener(address),bid(uint256)
transferOwnership(address),bid(uint256)
unpause(),pause()
setListener(address),pause()
transferOwnership(address),pause()
unpause(),cancelAuctionWhenPaused(uint256)
pause(),cancelAuctionWhenPaused(uint256)
setListener(address),cancelAuctionWhenPaused(uint256)
transferOwnership(address),cancelAuctionWhenPaused(uint256)
"createAuction(uint256,uint256,uint256,uint256,address)",cancelAuction(uint256)
"repriceAuctions(uint256[],uint256[],uint256[],uint256,address)",cancelAuction(uint256)
unpause(),transferOwnership(address)
pause(),transferOwnership(address)
setListener(address),transferOwnership(address)
