Source Function,Target Function
"approve(address,uint256)",solveQuest(string)
"createQuest(bytes32,uint256)",solveQuest(string)
"transferFrom(address,address,uint256)",solveQuest(string)
"increaseAllowance(address,uint256)",solveQuest(string)
addMinter(address),solveQuest(string)
renounceMinter(),solveQuest(string)
"decreaseAllowance(address,uint256)",solveQuest(string)
rewardUser(address),solveQuest(string)
"approve(address,uint256)",rewardUser(address)
"createQuest(bytes32,uint256)",rewardUser(address)
"transferFrom(address,address,uint256)",rewardUser(address)
solveQuest(string),rewardUser(address)
"increaseAllowance(address,uint256)",rewardUser(address)
addMinter(address),rewardUser(address)
renounceMinter(),rewardUser(address)
"decreaseAllowance(address,uint256)",rewardUser(address)
