Source Function,Target Function
heartbeat(),broadcastMessage(string)
transferMembership(address),broadcastMessage(string)
changeName(bytes32),broadcastMessage(string)
"newMember(uint8,bytes32,address)",broadcastMessage(string)
revokeMembership(uint8),broadcastMessage(string)
changeKey(string),broadcastMessage(string)
heartbeat(),"passMessage(address,string)"
transferMembership(address),"passMessage(address,string)"
changeName(bytes32),"passMessage(address,string)"
"newMember(uint8,bytes32,address)","passMessage(address,string)"
revokeMembership(uint8),"passMessage(address,string)"
changeKey(string),"passMessage(address,string)"
transferMembership(address),heartbeat()
changeName(bytes32),heartbeat()
"newMember(uint8,bytes32,address)",heartbeat()
revokeMembership(uint8),heartbeat()
changeKey(string),heartbeat()
heartbeat(),donateFunds()
transferMembership(address),donateFunds()
changeName(bytes32),donateFunds()
"newMember(uint8,bytes32,address)",donateFunds()
revokeMembership(uint8),donateFunds()
changeKey(string),donateFunds()
heartbeat(),transferMembership(address)
changeName(bytes32),transferMembership(address)
"newMember(uint8,bytes32,address)",transferMembership(address)
revokeMembership(uint8),transferMembership(address)
changeKey(string),transferMembership(address)
heartbeat(),changeName(bytes32)
transferMembership(address),changeName(bytes32)
"newMember(uint8,bytes32,address)",changeName(bytes32)
revokeMembership(uint8),changeName(bytes32)
changeKey(string),changeName(bytes32)
heartbeat(),"newMember(uint8,bytes32,address)"
transferMembership(address),"newMember(uint8,bytes32,address)"
changeName(bytes32),"newMember(uint8,bytes32,address)"
revokeMembership(uint8),"newMember(uint8,bytes32,address)"
changeKey(string),"newMember(uint8,bytes32,address)"
heartbeat(),revokeMembership(uint8)
transferMembership(address),revokeMembership(uint8)
changeName(bytes32),revokeMembership(uint8)
"newMember(uint8,bytes32,address)",revokeMembership(uint8)
changeKey(string),revokeMembership(uint8)
heartbeat(),changeKey(string)
transferMembership(address),changeKey(string)
changeName(bytes32),changeKey(string)
"newMember(uint8,bytes32,address)",changeKey(string)
revokeMembership(uint8),changeKey(string)
heartbeat(),proclaimInactive(uint8)
transferMembership(address),proclaimInactive(uint8)
changeName(bytes32),proclaimInactive(uint8)
"newMember(uint8,bytes32,address)",proclaimInactive(uint8)
revokeMembership(uint8),proclaimInactive(uint8)
changeKey(string),proclaimInactive(uint8)
heartbeat(),"directMessage(uint8,string)"
transferMembership(address),"directMessage(uint8,string)"
changeName(bytes32),"directMessage(uint8,string)"
"newMember(uint8,bytes32,address)","directMessage(uint8,string)"
revokeMembership(uint8),"directMessage(uint8,string)"
changeKey(string),"directMessage(uint8,string)"
heartbeat(),donateTokens(address)
transferMembership(address),donateTokens(address)
changeName(bytes32),donateTokens(address)
"newMember(uint8,bytes32,address)",donateTokens(address)
revokeMembership(uint8),donateTokens(address)
changeKey(string),donateTokens(address)
