Source Function,Target Function
submitAddOwnerTransaction(address),revokeConfirmation(uint256)
"submitWithdrawTokenTransaction(uint256,address,uint256)",revokeConfirmation(uint256)
submitRemoveOwnerTransaction(address),revokeConfirmation(uint256)
"setToken(uint256,address)",revokeConfirmation(uint256)
"replaceOwner(address,address)",revokeConfirmation(uint256)
"submitWithdrawTransaction(address,uint256)",revokeConfirmation(uint256)
revokeConfirmation(uint256),submitAddOwnerTransaction(address)
"submitWithdrawTokenTransaction(uint256,address,uint256)",submitAddOwnerTransaction(address)
submitRemoveOwnerTransaction(address),submitAddOwnerTransaction(address)
"setToken(uint256,address)",submitAddOwnerTransaction(address)
"replaceOwner(address,address)",submitAddOwnerTransaction(address)
"submitWithdrawTransaction(address,uint256)",submitAddOwnerTransaction(address)
revokeConfirmation(uint256),"submitWithdrawTokenTransaction(uint256,address,uint256)"
submitAddOwnerTransaction(address),"submitWithdrawTokenTransaction(uint256,address,uint256)"
submitRemoveOwnerTransaction(address),"submitWithdrawTokenTransaction(uint256,address,uint256)"
"setToken(uint256,address)","submitWithdrawTokenTransaction(uint256,address,uint256)"
"replaceOwner(address,address)","submitWithdrawTokenTransaction(uint256,address,uint256)"
"submitWithdrawTransaction(address,uint256)","submitWithdrawTokenTransaction(uint256,address,uint256)"
revokeConfirmation(uint256),submitRemoveOwnerTransaction(address)
submitAddOwnerTransaction(address),submitRemoveOwnerTransaction(address)
"submitWithdrawTokenTransaction(uint256,address,uint256)",submitRemoveOwnerTransaction(address)
"setToken(uint256,address)",submitRemoveOwnerTransaction(address)
"replaceOwner(address,address)",submitRemoveOwnerTransaction(address)
"submitWithdrawTransaction(address,uint256)",submitRemoveOwnerTransaction(address)
revokeConfirmation(uint256),"setToken(uint256,address)"
submitAddOwnerTransaction(address),"setToken(uint256,address)"
"submitWithdrawTokenTransaction(uint256,address,uint256)","setToken(uint256,address)"
submitRemoveOwnerTransaction(address),"setToken(uint256,address)"
"replaceOwner(address,address)","setToken(uint256,address)"
"submitWithdrawTransaction(address,uint256)","setToken(uint256,address)"
revokeConfirmation(uint256),"replaceOwner(address,address)"
submitAddOwnerTransaction(address),"replaceOwner(address,address)"
"submitWithdrawTokenTransaction(uint256,address,uint256)","replaceOwner(address,address)"
submitRemoveOwnerTransaction(address),"replaceOwner(address,address)"
"setToken(uint256,address)","replaceOwner(address,address)"
"submitWithdrawTransaction(address,uint256)","replaceOwner(address,address)"
revokeConfirmation(uint256),"submitWithdrawTransaction(address,uint256)"
submitAddOwnerTransaction(address),"submitWithdrawTransaction(address,uint256)"
"submitWithdrawTokenTransaction(uint256,address,uint256)","submitWithdrawTransaction(address,uint256)"
submitRemoveOwnerTransaction(address),"submitWithdrawTransaction(address,uint256)"
"setToken(uint256,address)","submitWithdrawTransaction(address,uint256)"
"replaceOwner(address,address)","submitWithdrawTransaction(address,uint256)"
