Source Function,Target Function
setReleaseAgent(address),resetAgent(address)
setHoldAssistant(address),resetAgent(address)
unpause(),resetAgent(address)
burn(uint256),resetAgent(address)
pause(),resetAgent(address)
transferOwnership(address),resetAgent(address)
releaseOperation(),resetAgent(address)
resetAgent(address),"transferFrom(address,address,uint256)"
adminHold(bool),"transferFrom(address,address,uint256)"
burn(uint256),"transferFrom(address,address,uint256)"
hold(bool),"transferFrom(address,address,uint256)"
setAgent(address),"transferFrom(address,address,uint256)"
setHoldAssistant(address),setReleaseAgent(address)
unpause(),setReleaseAgent(address)
burn(uint256),setReleaseAgent(address)
pause(),setReleaseAgent(address)
transferOwnership(address),setReleaseAgent(address)
releaseOperation(),setReleaseAgent(address)
resetAgent(address),burn(uint256)
adminHold(bool),burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
hold(bool),burn(uint256)
setAgent(address),burn(uint256)
resetAgent(address),"transfer(address,uint256)"
adminHold(bool),"transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
burn(uint256),"transfer(address,uint256)"
hold(bool),"transfer(address,uint256)"
setAgent(address),"transfer(address,uint256)"
setReleaseAgent(address),setAgent(address)
setHoldAssistant(address),setAgent(address)
unpause(),setAgent(address)
burn(uint256),setAgent(address)
pause(),setAgent(address)
transferOwnership(address),setAgent(address)
releaseOperation(),setAgent(address)
resetAgent(address),"safeApprove(address,uint256,uint256)"
adminHold(bool),"safeApprove(address,uint256,uint256)"
"transferFrom(address,address,uint256)","safeApprove(address,uint256,uint256)"
burn(uint256),"safeApprove(address,uint256,uint256)"
hold(bool),"safeApprove(address,uint256,uint256)"
setAgent(address),"safeApprove(address,uint256,uint256)"
setReleaseAgent(address),releaseOperation()
setHoldAssistant(address),releaseOperation()
unpause(),releaseOperation()
burn(uint256),releaseOperation()
pause(),releaseOperation()
transferOwnership(address),releaseOperation()
