Source Function,Target Function
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)",getPlayerID(address)
"registerNameXaddr(string,address,bool,uint8)",getPlayerID(address)
deleteAnyProposal(bytes32),getPlayerID(address)
"updateRankBoard(uint256,uint256)",getPlayerID(address)
withdraw(),getPlayerID(address)
"addGame(address,string)",getPlayerID(address)
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)",getPlayerID(address)
"registerNameXname(string,bytes32,bool,uint8)",getPlayerID(address)
resolveRankBoard(),getPlayerID(address)
useMyOldName(string),getPlayerID(address)
"setPlayerAffID(uint256,uint256)",getPlayerID(address)
setRegistrationFee(uint256),getPlayerID(address)
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)",getPlayerID(address)
"registerNameXID(string,uint256,bool,uint8)",getPlayerID(address)
"registerNameXaddr(string,address,bool,uint8)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
deleteAnyProposal(bytes32),"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"updateRankBoard(uint256,uint256)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
withdraw(),"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"addGame(address,string)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"registerNameXname(string,bytes32,bool,uint8)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
resolveRankBoard(),"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
useMyOldName(string),"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"setPlayerAffID(uint256,uint256)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
setRegistrationFee(uint256),"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"registerNameXID(string,uint256,bool,uint8)","registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)","registerNameXaddr(string,address,bool,uint8)"
deleteAnyProposal(bytes32),"registerNameXaddr(string,address,bool,uint8)"
"updateRankBoard(uint256,uint256)","registerNameXaddr(string,address,bool,uint8)"
withdraw(),"registerNameXaddr(string,address,bool,uint8)"
"addGame(address,string)","registerNameXaddr(string,address,bool,uint8)"
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)","registerNameXaddr(string,address,bool,uint8)"
"registerNameXname(string,bytes32,bool,uint8)","registerNameXaddr(string,address,bool,uint8)"
resolveRankBoard(),"registerNameXaddr(string,address,bool,uint8)"
useMyOldName(string),"registerNameXaddr(string,address,bool,uint8)"
"setPlayerAffID(uint256,uint256)","registerNameXaddr(string,address,bool,uint8)"
setRegistrationFee(uint256),"registerNameXaddr(string,address,bool,uint8)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","registerNameXaddr(string,address,bool,uint8)"
"registerNameXID(string,uint256,bool,uint8)","registerNameXaddr(string,address,bool,uint8)"
deposit(),"registerNameXaddr(string,address,bool,uint8)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)",addMeToAllGames()
"registerNameXaddr(string,address,bool,uint8)",addMeToAllGames()
deleteAnyProposal(bytes32),addMeToAllGames()
"updateRankBoard(uint256,uint256)",addMeToAllGames()
withdraw(),addMeToAllGames()
"addGame(address,string)",addMeToAllGames()
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)",addMeToAllGames()
"registerNameXname(string,bytes32,bool,uint8)",addMeToAllGames()
resolveRankBoard(),addMeToAllGames()
useMyOldName(string),addMeToAllGames()
"setPlayerAffID(uint256,uint256)",addMeToAllGames()
setRegistrationFee(uint256),addMeToAllGames()
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)",addMeToAllGames()
"registerNameXID(string,uint256,bool,uint8)",addMeToAllGames()
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)","updateRankBoard(uint256,uint256)"
"registerNameXaddr(string,address,bool,uint8)","updateRankBoard(uint256,uint256)"
deleteAnyProposal(bytes32),"updateRankBoard(uint256,uint256)"
withdraw(),"updateRankBoard(uint256,uint256)"
"addGame(address,string)","updateRankBoard(uint256,uint256)"
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)","updateRankBoard(uint256,uint256)"
"registerNameXname(string,bytes32,bool,uint8)","updateRankBoard(uint256,uint256)"
resolveRankBoard(),"updateRankBoard(uint256,uint256)"
useMyOldName(string),"updateRankBoard(uint256,uint256)"
"setPlayerAffID(uint256,uint256)","updateRankBoard(uint256,uint256)"
setRegistrationFee(uint256),"updateRankBoard(uint256,uint256)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","updateRankBoard(uint256,uint256)"
"registerNameXID(string,uint256,bool,uint8)","updateRankBoard(uint256,uint256)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)",withdraw()
"registerNameXaddr(string,address,bool,uint8)",withdraw()
deleteAnyProposal(bytes32),withdraw()
"updateRankBoard(uint256,uint256)",withdraw()
"addGame(address,string)",withdraw()
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)",withdraw()
"registerNameXname(string,bytes32,bool,uint8)",withdraw()
resolveRankBoard(),withdraw()
useMyOldName(string),withdraw()
"setPlayerAffID(uint256,uint256)",withdraw()
setRegistrationFee(uint256),withdraw()
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)",withdraw()
"registerNameXID(string,uint256,bool,uint8)",withdraw()
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)","addGame(address,string)"
"registerNameXaddr(string,address,bool,uint8)","addGame(address,string)"
deleteAnyProposal(bytes32),"addGame(address,string)"
"updateRankBoard(uint256,uint256)","addGame(address,string)"
withdraw(),"addGame(address,string)"
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)","addGame(address,string)"
"registerNameXname(string,bytes32,bool,uint8)","addGame(address,string)"
resolveRankBoard(),"addGame(address,string)"
useMyOldName(string),"addGame(address,string)"
"setPlayerAffID(uint256,uint256)","addGame(address,string)"
setRegistrationFee(uint256),"addGame(address,string)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","addGame(address,string)"
"registerNameXID(string,uint256,bool,uint8)","addGame(address,string)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"registerNameXaddr(string,address,bool,uint8)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
deleteAnyProposal(bytes32),"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"updateRankBoard(uint256,uint256)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
withdraw(),"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"addGame(address,string)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"registerNameXname(string,bytes32,bool,uint8)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
resolveRankBoard(),"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
useMyOldName(string),"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"setPlayerAffID(uint256,uint256)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
setRegistrationFee(uint256),"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"registerNameXID(string,uint256,bool,uint8)","registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)",addMeToGame(uint256)
"registerNameXaddr(string,address,bool,uint8)",addMeToGame(uint256)
deleteAnyProposal(bytes32),addMeToGame(uint256)
"updateRankBoard(uint256,uint256)",addMeToGame(uint256)
withdraw(),addMeToGame(uint256)
"addGame(address,string)",addMeToGame(uint256)
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)",addMeToGame(uint256)
"registerNameXname(string,bytes32,bool,uint8)",addMeToGame(uint256)
resolveRankBoard(),addMeToGame(uint256)
useMyOldName(string),addMeToGame(uint256)
"setPlayerAffID(uint256,uint256)",addMeToGame(uint256)
setRegistrationFee(uint256),addMeToGame(uint256)
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)",addMeToGame(uint256)
"registerNameXID(string,uint256,bool,uint8)",addMeToGame(uint256)
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)","registerNameXname(string,bytes32,bool,uint8)"
"registerNameXaddr(string,address,bool,uint8)","registerNameXname(string,bytes32,bool,uint8)"
deleteAnyProposal(bytes32),"registerNameXname(string,bytes32,bool,uint8)"
"updateRankBoard(uint256,uint256)","registerNameXname(string,bytes32,bool,uint8)"
withdraw(),"registerNameXname(string,bytes32,bool,uint8)"
"addGame(address,string)","registerNameXname(string,bytes32,bool,uint8)"
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)","registerNameXname(string,bytes32,bool,uint8)"
resolveRankBoard(),"registerNameXname(string,bytes32,bool,uint8)"
useMyOldName(string),"registerNameXname(string,bytes32,bool,uint8)"
"setPlayerAffID(uint256,uint256)","registerNameXname(string,bytes32,bool,uint8)"
setRegistrationFee(uint256),"registerNameXname(string,bytes32,bool,uint8)"
"registerNameXnameFromDapp(address,bytes32,bytes32,bool,uint8)","registerNameXname(string,bytes32,bool,uint8)"
"registerNameXID(string,uint256,bool,uint8)","registerNameXname(string,bytes32,bool,uint8)"
deposit(),"registerNameXname(string,bytes32,bool,uint8)"
"registerNameXaddrFromDapp(address,bytes32,address,bool,uint8)",useMyOldName(string)
"registerNameXaddr(string,address,bool,uint8)",useMyOldName(string)
deleteAnyProposal(bytes32),useMyOldName(string)
"updateRankBoard(uint256,uint256)",useMyOldName(string)
withdraw(),useMyOldName(string)
"addGame(address,string)",useMyOldName(string)
"registerNameXIDFromDapp(address,bytes32,uint256,bool,uint8)",useMyOldName(string)
"registerNameXname(string,bytes32,bool,uint8)",useMyOldName(string)
resolveRankBoard(),useMyOldName(string)
"setPlayerAffID(uint256,uint256)",useMyOldName(string)
setRegistrationFee(uint256),useMyOldName(string)
