Source Function,Target Function
pause(),renounceOwnership()
transferOwnership(address),renounceOwnership()
setCurrentPrice(uint256),renounceOwnership()
unpause(),renounceOwnership()
renounceOwnership(),destroy()
pause(),destroy()
transferOwnership(address),destroy()
setCurrentPrice(uint256),destroy()
unpause(),destroy()
renounceOwnership(),pause()
transferOwnership(address),pause()
setCurrentPrice(uint256),pause()
unpause(),pause()
renounceOwnership(),"sendTo(address,uint256)"
pause(),"sendTo(address,uint256)"
transferOwnership(address),"sendTo(address,uint256)"
setCurrentPrice(uint256),"sendTo(address,uint256)"
unpause(),"sendTo(address,uint256)"
renounceOwnership(),purchaseToken(uint256)
pause(),purchaseToken(uint256)
transferOwnership(address),purchaseToken(uint256)
setCurrentPrice(uint256),purchaseToken(uint256)
unpause(),purchaseToken(uint256)
renounceOwnership(),transferOwnership(address)
pause(),transferOwnership(address)
setCurrentPrice(uint256),transferOwnership(address)
unpause(),transferOwnership(address)
renounceOwnership(),destroyAndSend(address)
pause(),destroyAndSend(address)
transferOwnership(address),destroyAndSend(address)
setCurrentPrice(uint256),destroyAndSend(address)
unpause(),destroyAndSend(address)
renounceOwnership(),setCurrentPrice(uint256)
pause(),setCurrentPrice(uint256)
transferOwnership(address),setCurrentPrice(uint256)
unpause(),setCurrentPrice(uint256)
renounceOwnership(),unpause()
pause(),unpause()
transferOwnership(address),unpause()
setCurrentPrice(uint256),unpause()
