Source Function,Target Function
setCoreContractAddress(address),"commissionerAuctionComplete(uint32,uint128)"
setCEO(address),"commissionerAuctionComplete(uint32,uint128)"
setCOO(address),"commissionerAuctionComplete(uint32,uint128)"
"setCLevelAddresses(address,address,address,address)","commissionerAuctionComplete(uint32,uint128)"
unpause(),"commissionerAuctionComplete(uint32,uint128)"
setCFO(address),"commissionerAuctionComplete(uint32,uint128)"
setCommissioner(address),"commissionerAuctionComplete(uint32,uint128)"
pause(),"commissionerAuctionComplete(uint32,uint128)"
removeRealWorldPlayer(uint128),"commissionerAuctionComplete(uint32,uint128)"
setProduction(),"commissionerAuctionComplete(uint32,uint128)"
"setMetadata(uint128,string)","commissionerAuctionComplete(uint32,uint128)"
setHasCommissionerAuction(uint32),"commissionerAuctionComplete(uint32,uint128)"
"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)","commissionerAuctionComplete(uint32,uint128)"
"enableRealWorldPlayerMinting(uint128[],bool[])","commissionerAuctionComplete(uint32,uint128)"
setCoreContractAddress(address),setHasCommissionerAuction(uint32)
setCEO(address),setHasCommissionerAuction(uint32)
setCOO(address),setHasCommissionerAuction(uint32)
"setCLevelAddresses(address,address,address,address)",setHasCommissionerAuction(uint32)
unpause(),setHasCommissionerAuction(uint32)
setCFO(address),setHasCommissionerAuction(uint32)
setCommissioner(address),setHasCommissionerAuction(uint32)
pause(),setHasCommissionerAuction(uint32)
removeRealWorldPlayer(uint128),setHasCommissionerAuction(uint32)
setProduction(),setHasCommissionerAuction(uint32)
"commissionerAuctionComplete(uint32,uint128)",setHasCommissionerAuction(uint32)
"setMetadata(uint128,string)",setHasCommissionerAuction(uint32)
"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)",setHasCommissionerAuction(uint32)
"enableRealWorldPlayerMinting(uint128[],bool[])",setHasCommissionerAuction(uint32)
setCoreContractAddress(address),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setCEO(address),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setCOO(address),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
"setCLevelAddresses(address,address,address,address)","updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
unpause(),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setCFO(address),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setCommissioner(address),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
pause(),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
removeRealWorldPlayer(uint128),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setProduction(),"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)"
setCoreContractAddress(address),commissionerAuctionCancelled(uint32)
setCEO(address),commissionerAuctionCancelled(uint32)
setCOO(address),commissionerAuctionCancelled(uint32)
"setCLevelAddresses(address,address,address,address)",commissionerAuctionCancelled(uint32)
unpause(),commissionerAuctionCancelled(uint32)
setCFO(address),commissionerAuctionCancelled(uint32)
setCommissioner(address),commissionerAuctionCancelled(uint32)
pause(),commissionerAuctionCancelled(uint32)
removeRealWorldPlayer(uint128),commissionerAuctionCancelled(uint32)
setProduction(),commissionerAuctionCancelled(uint32)
"commissionerAuctionComplete(uint32,uint128)",commissionerAuctionCancelled(uint32)
"setMetadata(uint128,string)",commissionerAuctionCancelled(uint32)
setHasCommissionerAuction(uint32),commissionerAuctionCancelled(uint32)
"updateRealWorldPlayer(uint32,uint128,uint64,uint32,bool,bool)",commissionerAuctionCancelled(uint32)
"enableRealWorldPlayerMinting(uint128[],bool[])",commissionerAuctionCancelled(uint32)
