Source Function,Target Function
unpause(),"transferFrom(address,address,uint256)"
pause(),"transferFrom(address,address,uint256)"
transferOwnership(address),"transferFrom(address,address,uint256)"
pause(),unpause()
transferOwnership(address),unpause()
unpause(),"lockBalance(address,uint256)"
pause(),"lockBalance(address,uint256)"
transferOwnership(address),"lockBalance(address,uint256)"
"approve(address,uint256)","lockBalance(address,uint256)"
"transferFrom(address,address,uint256)","lockBalance(address,uint256)"
"transfer(address,uint256)","lockBalance(address,uint256)"
unpause(),pause()
transferOwnership(address),pause()
unpause(),"transfer(address,uint256)"
pause(),"transfer(address,uint256)"
transferOwnership(address),"transfer(address,uint256)"
unpause(),transferOwnership(address)
pause(),transferOwnership(address)
