Source Function,Target Function
"burnFrom(address,uint256)","setTransferAllowedState(bool,string)"
"burn(address,uint256)","setTransferAllowedState(bool,string)"
"setPrice(uint256,string)","setTransferAllowedState(bool,string)"
"setHolderLockedState(address,bool,string)","setTransferAllowedState(bool,string)"
"setTransferAllowedState(bool,string)","burnFrom(address,uint256)"
"burn(address,uint256)","burnFrom(address,uint256)"
"setPrice(uint256,string)","burnFrom(address,uint256)"
"setHolderLockedState(address,bool,string)","burnFrom(address,uint256)"
"setTransferAllowedState(bool,string)","burn(address,uint256)"
"burnFrom(address,uint256)","burn(address,uint256)"
"setPrice(uint256,string)","burn(address,uint256)"
"setHolderLockedState(address,bool,string)","burn(address,uint256)"
"setTransferAllowedState(bool,string)","setPrice(uint256,string)"
"burnFrom(address,uint256)","setPrice(uint256,string)"
"burn(address,uint256)","setPrice(uint256,string)"
"setHolderLockedState(address,bool,string)","setPrice(uint256,string)"
"setTransferAllowedState(bool,string)","setHolderLockedState(address,bool,string)"
"burnFrom(address,uint256)","setHolderLockedState(address,bool,string)"
"burn(address,uint256)","setHolderLockedState(address,bool,string)"
"setPrice(uint256,string)","setHolderLockedState(address,bool,string)"
