Source Function,Target Function
setInvestmentGateway(address),buyWithCustomerId(uint128)
setEndingTime(uint256),buyWithCustomerId(uint128)
setStartingTime(uint256),buyWithCustomerId(uint128)
finalize(),buyWithCustomerId(uint128)
halt(),buyWithCustomerId(uint128)
updateEursPerEth(uint256),buyWithCustomerId(uint128)
setRequireCustomerId(bool),buyWithCustomerId(uint128)
unhalt(),buyWithCustomerId(uint128)
setMinimumBuyValue(uint256),buyWithCustomerId(uint128)
"setRequireSignedAddress(bool,address)",buyWithCustomerId(uint128)
transferOwnership(address),buyWithCustomerId(uint128)
