Source Function,Target Function
setPaymentGatewayList(address),setStagesManager(address)
burn(),setStagesManager(address)
disableTransferWhitelist(),setStagesManager(address)
unlock(),setStagesManager(address)
setTransferWhitelist(address),setStagesManager(address)
setStagesManager(address),setPaymentGatewayList(address)
burn(),setPaymentGatewayList(address)
disableTransferWhitelist(),setPaymentGatewayList(address)
unlock(),setPaymentGatewayList(address)
setTransferWhitelist(address),setPaymentGatewayList(address)
setStagesManager(address),burn()
setPaymentGatewayList(address),burn()
disableTransferWhitelist(),burn()
unlock(),burn()
setTransferWhitelist(address),burn()
setStagesManager(address),"importFromExternal(address,address)"
setPaymentGatewayList(address),"importFromExternal(address,address)"
burn(),"importFromExternal(address,address)"
disableTransferWhitelist(),"importFromExternal(address,address)"
unlock(),"importFromExternal(address,address)"
setTransferWhitelist(address),"importFromExternal(address,address)"
setStagesManager(address),disableTransferWhitelist()
setPaymentGatewayList(address),disableTransferWhitelist()
burn(),disableTransferWhitelist()
unlock(),disableTransferWhitelist()
setTransferWhitelist(address),disableTransferWhitelist()
setStagesManager(address),"importTokensSourceBulk(address,address[])"
setPaymentGatewayList(address),"importTokensSourceBulk(address,address[])"
burn(),"importTokensSourceBulk(address,address[])"
disableTransferWhitelist(),"importTokensSourceBulk(address,address[])"
unlock(),"importTokensSourceBulk(address,address[])"
setTransferWhitelist(address),"importTokensSourceBulk(address,address[])"
setStagesManager(address),unlock()
setPaymentGatewayList(address),unlock()
burn(),unlock()
disableTransferWhitelist(),unlock()
setTransferWhitelist(address),unlock()
setStagesManager(address),setTransferWhitelist(address)
setPaymentGatewayList(address),setTransferWhitelist(address)
burn(),setTransferWhitelist(address)
disableTransferWhitelist(),setTransferWhitelist(address)
unlock(),setTransferWhitelist(address)
