Source Function,Target Function
enableTransfer(bool),currentAgreement()
createSnapshot(),currentAgreement()
"setAccessPolicy(address,address)",currentAgreement()
issueForEuro(uint256),currentAgreement()
amendAgreement(string),currentAgreement()
