Source Function,Target Function
setSpenderAddress(address),updateTokenPriceProvider(address)
acceptOwnership(),updateTokenPriceProvider(address)
"buy(uint256,bytes)",updateTokenPriceProvider(address)
setVaultAddress(address),updateTokenPriceProvider(address)
setFundingEnabled(bool),updateTokenPriceProvider(address)
transferOwnership(address),updateTokenPriceProvider(address)
updateTokenPriceProvider(address),"buy(uint256,bytes)"
setSpenderAddress(address),"buy(uint256,bytes)"
acceptOwnership(),"buy(uint256,bytes)"
setVaultAddress(address),"buy(uint256,bytes)"
setFundingEnabled(bool),"buy(uint256,bytes)"
transferOwnership(address),"buy(uint256,bytes)"
"setAgentAddress(address,address)","buy(uint256,bytes)"
