Source Function,Target Function
EmergencyStop(),end_ICO()
ResumeEmergencyStop(),end_ICO()
StartICO(),end_ICO()
transferOwnership(address),end_ICO()
end_ICO(),EmergencyStop()
ResumeEmergencyStop(),EmergencyStop()
StartICO(),EmergencyStop()
transferOwnership(address),EmergencyStop()
end_ICO(),ResumeEmergencyStop()
EmergencyStop(),ResumeEmergencyStop()
StartICO(),ResumeEmergencyStop()
transferOwnership(address),ResumeEmergencyStop()
end_ICO(),StartICO()
EmergencyStop(),StartICO()
ResumeEmergencyStop(),StartICO()
transferOwnership(address),StartICO()
end_ICO(),drain()
EmergencyStop(),drain()
ResumeEmergencyStop(),drain()
StartICO(),drain()
transferOwnership(address),drain()
end_ICO(),transferOwnership(address)
EmergencyStop(),transferOwnership(address)
ResumeEmergencyStop(),transferOwnership(address)
StartICO(),transferOwnership(address)
