Source Function,Target Function
halt(),"arrangeUnsoldTokens(address,uint256)"
changeAdmin(address),"arrangeUnsoldTokens(address,uint256)"
allocateFounderTokens(),"arrangeUnsoldTokens(address,uint256)"
"allocateAngelTokens(address,uint256)","arrangeUnsoldTokens(address,uint256)"
unhalt(),"arrangeUnsoldTokens(address,uint256)"
"approve(address,uint256)","arrangeUnsoldTokens(address,uint256)"
"transferFrom(address,address,uint256)","arrangeUnsoldTokens(address,uint256)"
"transfer(address,uint256)","arrangeUnsoldTokens(address,uint256)"
halt(),allocateFounderTokens()
"arrangeUnsoldTokens(address,uint256)",allocateFounderTokens()
changeAdmin(address),allocateFounderTokens()
"allocateAngelTokens(address,uint256)",allocateFounderTokens()
unhalt(),allocateFounderTokens()
