Source Function,Target Function
pause(),unpause()
transferOwnership(address),unpause()
unpause(),kill()
pause(),kill()
transferOwnership(address),kill()
unpause(),pause()
transferOwnership(address),pause()
unpause(),reserve(string)
pause(),reserve(string)
transferOwnership(address),reserve(string)
releaseVanityUrl(string),reserve(string)
transferOwnershipForVanityURL(address),reserve(string)
changeVanityURL(string),reserve(string)
"reserveVanityURLByOwner(address,string)",reserve(string)
unpause(),releaseVanityUrl(string)
pause(),releaseVanityUrl(string)
transferOwnership(address),releaseVanityUrl(string)
unpause(),transferOwnershipForVanityURL(address)
pause(),transferOwnershipForVanityURL(address)
transferOwnership(address),transferOwnershipForVanityURL(address)
reserve(string),transferOwnershipForVanityURL(address)
releaseVanityUrl(string),transferOwnershipForVanityURL(address)
changeVanityURL(string),transferOwnershipForVanityURL(address)
"reserveVanityURLByOwner(address,string)",transferOwnershipForVanityURL(address)
unpause(),changeVanityURL(string)
pause(),changeVanityURL(string)
transferOwnership(address),changeVanityURL(string)
reserve(string),changeVanityURL(string)
releaseVanityUrl(string),changeVanityURL(string)
transferOwnershipForVanityURL(address),changeVanityURL(string)
"reserveVanityURLByOwner(address,string)",changeVanityURL(string)
unpause(),"reserveVanityURLByOwner(address,string)"
pause(),"reserveVanityURLByOwner(address,string)"
transferOwnership(address),"reserveVanityURLByOwner(address,string)"
unpause(),transferOwnership(address)
pause(),transferOwnership(address)
