Source Function,Target Function
closeContributions(),"enableTokenWithdrawals(address,bool)"
"submitPool(address,uint256)","enableTokenWithdrawals(address,bool)"
reopenContributions(),"enableTokenWithdrawals(address,bool)"
withdraw(address),"enableTokenWithdrawals(address,bool)"
revoke(address),"enableTokenWithdrawals(address,bool)"
"authorizeMany(address[],uint256)","enableTokenWithdrawals(address,bool)"
"modifyIndividualCap(address,uint256)","enableTokenWithdrawals(address,bool)"
"authorize(address,uint256)","enableTokenWithdrawals(address,bool)"
"enableTokenWithdrawals(address,bool)",withdraw(address)
revoke(address),withdraw(address)
"authorizeMany(address[],uint256)",withdraw(address)
"modifyIndividualCap(address,uint256)",withdraw(address)
"authorize(address,uint256)",withdraw(address)
"enableTokenWithdrawals(address,bool)",revoke(address)
closeContributions(),revoke(address)
"submitPool(address,uint256)",revoke(address)
reopenContributions(),revoke(address)
withdraw(address),revoke(address)
"authorizeMany(address[],uint256)",revoke(address)
"modifyIndividualCap(address,uint256)",revoke(address)
"authorize(address,uint256)",revoke(address)
"enableTokenWithdrawals(address,bool)","modifyLevelCap(uint256,uint256)"
closeContributions(),"modifyLevelCap(uint256,uint256)"
"submitPool(address,uint256)","modifyLevelCap(uint256,uint256)"
reopenContributions(),"modifyLevelCap(uint256,uint256)"
"enableTokenWithdrawals(address,bool)",closeContributions()
"submitPool(address,uint256)",closeContributions()
reopenContributions(),closeContributions()
"enableTokenWithdrawals(address,bool)",modifyMaxContractBalance(uint256)
closeContributions(),modifyMaxContractBalance(uint256)
"submitPool(address,uint256)",modifyMaxContractBalance(uint256)
reopenContributions(),modifyMaxContractBalance(uint256)
"enableTokenWithdrawals(address,bool)","withdrawFor(address,address)"
closeContributions(),"withdrawFor(address,address)"
"submitPool(address,uint256)","withdrawFor(address,address)"
reopenContributions(),"withdrawFor(address,address)"
withdraw(address),"withdrawFor(address,address)"
revoke(address),"withdrawFor(address,address)"
"authorizeMany(address[],uint256)","withdrawFor(address,address)"
"modifyIndividualCap(address,uint256)","withdrawFor(address,address)"
"authorize(address,uint256)","withdrawFor(address,address)"
"enableTokenWithdrawals(address,bool)","authorizeMany(address[],uint256)"
closeContributions(),"authorizeMany(address[],uint256)"
"submitPool(address,uint256)","authorizeMany(address[],uint256)"
reopenContributions(),"authorizeMany(address[],uint256)"
withdraw(address),"authorizeMany(address[],uint256)"
revoke(address),"authorizeMany(address[],uint256)"
"modifyIndividualCap(address,uint256)","authorizeMany(address[],uint256)"
"authorize(address,uint256)","authorizeMany(address[],uint256)"
"enableTokenWithdrawals(address,bool)","submitPool(address,uint256)"
closeContributions(),"submitPool(address,uint256)"
reopenContributions(),"submitPool(address,uint256)"
"enableTokenWithdrawals(address,bool)","modifyIndividualCap(address,uint256)"
closeContributions(),"modifyIndividualCap(address,uint256)"
"submitPool(address,uint256)","modifyIndividualCap(address,uint256)"
reopenContributions(),"modifyIndividualCap(address,uint256)"
withdraw(address),"modifyIndividualCap(address,uint256)"
revoke(address),"modifyIndividualCap(address,uint256)"
"authorizeMany(address[],uint256)","modifyIndividualCap(address,uint256)"
"authorize(address,uint256)","modifyIndividualCap(address,uint256)"
"enableTokenWithdrawals(address,bool)","authorize(address,uint256)"
closeContributions(),"authorize(address,uint256)"
"submitPool(address,uint256)","authorize(address,uint256)"
reopenContributions(),"authorize(address,uint256)"
withdraw(address),"authorize(address,uint256)"
revoke(address),"authorize(address,uint256)"
"authorizeMany(address[],uint256)","authorize(address,uint256)"
"modifyIndividualCap(address,uint256)","authorize(address,uint256)"
"enableTokenWithdrawals(address,bool)",reopenContributions()
closeContributions(),reopenContributions()
"submitPool(address,uint256)",reopenContributions()
