Source Function,Target Function
"setData(uint256,uint256,uint256)","approve(address,uint256)"
addApprovedContractAddress(address),"approve(address,uint256)"
"mintAndSetData(address,uint256)","approve(address,uint256)"
"setApprovalForAll(address,bool)","approve(address,uint256)"
removeApprovedContractAddress(address),"approve(address,uint256)"
"approve(address,uint256)","setData(uint256,uint256,uint256)"
addApprovedContractAddress(address),"setData(uint256,uint256,uint256)"
"mintAndSetData(address,uint256)","setData(uint256,uint256,uint256)"
"setApprovalForAll(address,bool)","setData(uint256,uint256,uint256)"
removeApprovedContractAddress(address),"setData(uint256,uint256,uint256)"
"approve(address,uint256)","getDataAndOwner3(uint256,uint256,uint256,uint256)"
"setData(uint256,uint256,uint256)","getDataAndOwner3(uint256,uint256,uint256,uint256)"
addApprovedContractAddress(address),"getDataAndOwner3(uint256,uint256,uint256,uint256)"
"mintAndSetData(address,uint256)","getDataAndOwner3(uint256,uint256,uint256,uint256)"
"setApprovalForAll(address,bool)","getDataAndOwner3(uint256,uint256,uint256,uint256)"
removeApprovedContractAddress(address),"getDataAndOwner3(uint256,uint256,uint256,uint256)"
"mintAndSetData(address,uint256)",finalizeApprovedContracts()
renounceOwnership(),finalizeApprovedContracts()
setMetadataUrlPrefix(string),finalizeApprovedContracts()
transferOwnership(address),finalizeApprovedContracts()
"approve(address,uint256)",burn(uint256)
"setData(uint256,uint256,uint256)",burn(uint256)
addApprovedContractAddress(address),burn(uint256)
"mintAndSetData(address,uint256)",burn(uint256)
"setApprovalForAll(address,bool)",burn(uint256)
removeApprovedContractAddress(address),burn(uint256)
finalizeApprovedContracts(),addApprovedContractAddress(address)
"mintAndSetData(address,uint256)",addApprovedContractAddress(address)
renounceOwnership(),addApprovedContractAddress(address)
setMetadataUrlPrefix(string),addApprovedContractAddress(address)
transferOwnership(address),addApprovedContractAddress(address)
"approve(address,uint256)",ownerOf(uint256)
"setData(uint256,uint256,uint256)",ownerOf(uint256)
addApprovedContractAddress(address),ownerOf(uint256)
"mintAndSetData(address,uint256)",ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
removeApprovedContractAddress(address),ownerOf(uint256)
"approve(address,uint256)","mintAndSetData(address,uint256)"
"setData(uint256,uint256,uint256)","mintAndSetData(address,uint256)"
addApprovedContractAddress(address),"mintAndSetData(address,uint256)"
"setApprovalForAll(address,bool)","mintAndSetData(address,uint256)"
removeApprovedContractAddress(address),"mintAndSetData(address,uint256)"
finalizeApprovedContracts(),renounceOwnership()
"mintAndSetData(address,uint256)",renounceOwnership()
setMetadataUrlPrefix(string),renounceOwnership()
transferOwnership(address),renounceOwnership()
finalizeApprovedContracts(),setMetadataUrlPrefix(string)
"mintAndSetData(address,uint256)",setMetadataUrlPrefix(string)
renounceOwnership(),setMetadataUrlPrefix(string)
transferOwnership(address),setMetadataUrlPrefix(string)
"approve(address,uint256)","burn3(uint256,uint256,uint256)"
"setData(uint256,uint256,uint256)","burn3(uint256,uint256,uint256)"
addApprovedContractAddress(address),"burn3(uint256,uint256,uint256)"
"mintAndSetData(address,uint256)","burn3(uint256,uint256,uint256)"
"setApprovalForAll(address,bool)","burn3(uint256,uint256,uint256)"
removeApprovedContractAddress(address),"burn3(uint256,uint256,uint256)"
finalizeApprovedContracts(),removeApprovedContractAddress(address)
"mintAndSetData(address,uint256)",removeApprovedContractAddress(address)
renounceOwnership(),removeApprovedContractAddress(address)
setMetadataUrlPrefix(string),removeApprovedContractAddress(address)
transferOwnership(address),removeApprovedContractAddress(address)
finalizeApprovedContracts(),transferOwnership(address)
"mintAndSetData(address,uint256)",transferOwnership(address)
renounceOwnership(),transferOwnership(address)
setMetadataUrlPrefix(string),transferOwnership(address)
