Source Function,Target Function
registerAsDelegate(bytes32),removeAdmin(address)
unregisterAsDelegate(),removeAdmin(address)
"startTokenVotes(address[],uint256,uint256,uint256,address[])",removeAdmin(address)
transferOwnership(address),removeAdmin(address)
removeAdmin(address),registerAsDelegate(bytes32)
addAdmin(address),registerAsDelegate(bytes32)
unregisterAsDelegate(),registerAsDelegate(bytes32)
delegateVote(address),registerAsDelegate(bytes32)
"vote(uint256,uint256)",registerAsDelegate(bytes32)
undelegateVote(),registerAsDelegate(bytes32)
"startTokenVotes(address[],uint256,uint256,uint256,address[])",registerAsDelegate(bytes32)
removeAdmin(address),unregisterAsDelegate()
registerAsDelegate(bytes32),unregisterAsDelegate()
addAdmin(address),unregisterAsDelegate()
delegateVote(address),unregisterAsDelegate()
"vote(uint256,uint256)",unregisterAsDelegate()
undelegateVote(),unregisterAsDelegate()
"startTokenVotes(address[],uint256,uint256,uint256,address[])",unregisterAsDelegate()
removeAdmin(address),delegateVote(address)
registerAsDelegate(bytes32),delegateVote(address)
addAdmin(address),delegateVote(address)
unregisterAsDelegate(),delegateVote(address)
"vote(uint256,uint256)",delegateVote(address)
undelegateVote(),delegateVote(address)
"startTokenVotes(address[],uint256,uint256,uint256,address[])",delegateVote(address)
removeAdmin(address),"vote(uint256,uint256)"
registerAsDelegate(bytes32),"vote(uint256,uint256)"
addAdmin(address),"vote(uint256,uint256)"
unregisterAsDelegate(),"vote(uint256,uint256)"
delegateVote(address),"vote(uint256,uint256)"
undelegateVote(),"vote(uint256,uint256)"
"startTokenVotes(address[],uint256,uint256,uint256,address[])","vote(uint256,uint256)"
removeAdmin(address),undelegateVote()
registerAsDelegate(bytes32),undelegateVote()
addAdmin(address),undelegateVote()
unregisterAsDelegate(),undelegateVote()
delegateVote(address),undelegateVote()
"vote(uint256,uint256)",undelegateVote()
"startTokenVotes(address[],uint256,uint256,uint256,address[])",undelegateVote()
registerAsDelegate(bytes32),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
unregisterAsDelegate(),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
delegateVote(address),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
"vote(uint256,uint256)","startTokenVotes(address[],uint256,uint256,uint256,address[])"
undelegateVote(),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
removeAdmin(address),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
addAdmin(address),"startTokenVotes(address[],uint256,uint256,uint256,address[])"
registerAsDelegate(bytes32),transferOwnership(address)
unregisterAsDelegate(),transferOwnership(address)
"startTokenVotes(address[],uint256,uint256,uint256,address[])",transferOwnership(address)
