Source Function,Target Function
unpause(),"cancelAuctionWhenPaused(address,uint256)"
addToonContract(address),"cancelAuctionWhenPaused(address,uint256)"
pause(),"cancelAuctionWhenPaused(address,uint256)"
transferOwnership(address),"cancelAuctionWhenPaused(address,uint256)"
addToonContract(address),unpause()
pause(),unpause()
transferOwnership(address),unpause()
unpause(),"bid(address,uint256)"
addToonContract(address),"bid(address,uint256)"
pause(),"bid(address,uint256)"
transferOwnership(address),"bid(address,uint256)"
unpause(),addToonContract(address)
pause(),addToonContract(address)
transferOwnership(address),addToonContract(address)
unpause(),pause()
addToonContract(address),pause()
transferOwnership(address),pause()
withdraw(),"cancelAuction(address,uint256)"
"bid(address,uint256)","cancelAuction(address,uint256)"
addToonContract(address),"cancelAuction(address,uint256)"
"createAuction(address,uint256,uint256,uint256,uint256,address)","cancelAuction(address,uint256)"
unpause(),"createAuction(address,uint256,uint256,uint256,uint256,address)"
addToonContract(address),"createAuction(address,uint256,uint256,uint256,uint256,address)"
pause(),"createAuction(address,uint256,uint256,uint256,uint256,address)"
transferOwnership(address),"createAuction(address,uint256,uint256,uint256,uint256,address)"
unpause(),transferOwnership(address)
addToonContract(address),transferOwnership(address)
pause(),transferOwnership(address)
