Source Function,Target Function
setAirdropAddress(address),renounceOwnership()
transferOwnership(address),renounceOwnership()
renounceOwnership(),removeFromWhitelist(address)
setAirdropAddress(address),removeFromWhitelist(address)
transferOwnership(address),removeFromWhitelist(address)
renounceOwnership(),addManyToWhitelist(address[])
setAirdropAddress(address),addManyToWhitelist(address[])
transferOwnership(address),addManyToWhitelist(address[])
renounceOwnership(),setAirdropAddress(address)
transferOwnership(address),setAirdropAddress(address)
renounceOwnership(),addToWhitelist(address)
setAirdropAddress(address),addToWhitelist(address)
transferOwnership(address),addToWhitelist(address)
renounceOwnership(),transferOwnership(address)
setAirdropAddress(address),transferOwnership(address)
