Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
"buy(bytes32,bytes32)","transferFrom(address,address,uint256)"
"transferRoutingCode(bytes32,address)","transferFrom(address,address,uint256)"
updateSymbol(string),setCentralBanker(address)
"buy(bytes32,bytes32)",setCentralBanker(address)
updateUSDWEI(uint256),setCentralBanker(address)
updateReferalBonus(uint256),setCentralBanker(address)
setCentralBanker(address),updateSymbol(string)
"buy(bytes32,bytes32)",updateSymbol(string)
updateUSDWEI(uint256),updateSymbol(string)
updateReferalBonus(uint256),updateSymbol(string)
setCentralBanker(address),"transferFromBank(address,uint256)"
updateSymbol(string),"transferFromBank(address,uint256)"
"buy(bytes32,bytes32)","transferFromBank(address,uint256)"
updateUSDWEI(uint256),"transferFromBank(address,uint256)"
updateReferalBonus(uint256),"transferFromBank(address,uint256)"
setCentralBanker(address),updateUSDWEI(uint256)
updateSymbol(string),updateUSDWEI(uint256)
"buy(bytes32,bytes32)",updateUSDWEI(uint256)
updateReferalBonus(uint256),updateUSDWEI(uint256)
"approve(address,uint256)","transferRoutingCode(bytes32,address)"
"transferFrom(address,address,uint256)","transferRoutingCode(bytes32,address)"
"buy(bytes32,bytes32)","transferRoutingCode(bytes32,address)"
setCentralBanker(address),"transferFromBankToAccount(bytes32,uint256)"
updateSymbol(string),"transferFromBankToAccount(bytes32,uint256)"
"buy(bytes32,bytes32)","transferFromBankToAccount(bytes32,uint256)"
updateUSDWEI(uint256),"transferFromBankToAccount(bytes32,uint256)"
updateReferalBonus(uint256),"transferFromBankToAccount(bytes32,uint256)"
setCentralBanker(address),updateReferalBonus(uint256)
updateSymbol(string),updateReferalBonus(uint256)
"buy(bytes32,bytes32)",updateReferalBonus(uint256)
updateUSDWEI(uint256),updateReferalBonus(uint256)
