Source Function,Target Function
transferOwnership(address),reclaimToken()
changeHiddenOwner(address),reclaimToken()
setOpeningTime(),reclaimToken()
unpause(),reclaimToken()
transferSuperOwnership(address),reclaimToken()
transferBankOwnership(address),reclaimToken()
pause(),reclaimToken()
blacklist(address),"approve(address,uint256)"
delInvestor(address),"approve(address,uint256)"
delCEx(address),"approve(address,uint256)"
unstash(uint256),"approve(address,uint256)"
delOperator(address),"approve(address,uint256)"
setCEx(address),"approve(address,uint256)"
"decreaseApproval(address,uint256)","approve(address,uint256)"
unblacklist(address),"approve(address,uint256)"
"burnFrom(address,uint256)","approve(address,uint256)"
delSuperInvestor(address),"approve(address,uint256)"
setOperator(address),"approve(address,uint256)"
stash(uint256),"approve(address,uint256)"
"increaseApproval(address,uint256)","approve(address,uint256)"
setSuperInvestor(address),"approve(address,uint256)"
"refreshInvestor(address,address,uint256)","approve(address,uint256)"
blacklist(address),"transferFrom(address,address,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256)"
delInvestor(address),"transferFrom(address,address,uint256)"
delCEx(address),"transferFrom(address,address,uint256)"
unstash(uint256),"transferFrom(address,address,uint256)"
delOperator(address),"transferFrom(address,address,uint256)"
setCEx(address),"transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
unblacklist(address),"transferFrom(address,address,uint256)"
"burnFrom(address,uint256)","transferFrom(address,address,uint256)"
delSuperInvestor(address),"transferFrom(address,address,uint256)"
setOperator(address),"transferFrom(address,address,uint256)"
stash(uint256),"transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
setSuperInvestor(address),"transferFrom(address,address,uint256)"
"refreshInvestor(address,address,uint256)","transferFrom(address,address,uint256)"
transferOwnership(address),setOpeningTime()
changeHiddenOwner(address),setOpeningTime()
unpause(),setOpeningTime()
transferSuperOwnership(address),setOpeningTime()
transferBankOwnership(address),setOpeningTime()
pause(),setOpeningTime()
blacklist(address),unstash(uint256)
"approve(address,uint256)",unstash(uint256)
delInvestor(address),unstash(uint256)
delCEx(address),unstash(uint256)
delOperator(address),unstash(uint256)
setCEx(address),unstash(uint256)
"decreaseApproval(address,uint256)",unstash(uint256)
unblacklist(address),unstash(uint256)
"burnFrom(address,uint256)",unstash(uint256)
delSuperInvestor(address),unstash(uint256)
setOperator(address),unstash(uint256)
stash(uint256),unstash(uint256)
"increaseApproval(address,uint256)",unstash(uint256)
setSuperInvestor(address),unstash(uint256)
"refreshInvestor(address,address,uint256)",unstash(uint256)
transferOwnership(address),burn(uint256)
changeHiddenOwner(address),burn(uint256)
setOpeningTime(),burn(uint256)
unpause(),burn(uint256)
transferSuperOwnership(address),burn(uint256)
transferBankOwnership(address),burn(uint256)
pause(),burn(uint256)
blacklist(address),"decreaseApproval(address,uint256)"
"approve(address,uint256)","decreaseApproval(address,uint256)"
delInvestor(address),"decreaseApproval(address,uint256)"
delCEx(address),"decreaseApproval(address,uint256)"
unstash(uint256),"decreaseApproval(address,uint256)"
delOperator(address),"decreaseApproval(address,uint256)"
setCEx(address),"decreaseApproval(address,uint256)"
unblacklist(address),"decreaseApproval(address,uint256)"
"burnFrom(address,uint256)","decreaseApproval(address,uint256)"
delSuperInvestor(address),"decreaseApproval(address,uint256)"
setOperator(address),"decreaseApproval(address,uint256)"
stash(uint256),"decreaseApproval(address,uint256)"
"increaseApproval(address,uint256)","decreaseApproval(address,uint256)"
setSuperInvestor(address),"decreaseApproval(address,uint256)"
"refreshInvestor(address,address,uint256)","decreaseApproval(address,uint256)"
transferOwnership(address),"burnFrom(address,uint256)"
changeHiddenOwner(address),"burnFrom(address,uint256)"
setOpeningTime(),"burnFrom(address,uint256)"
unpause(),"burnFrom(address,uint256)"
transferSuperOwnership(address),"burnFrom(address,uint256)"
transferBankOwnership(address),"burnFrom(address,uint256)"
pause(),"burnFrom(address,uint256)"
blacklist(address),"burnFrom(address,uint256)"
"approve(address,uint256)","burnFrom(address,uint256)"
delInvestor(address),"burnFrom(address,uint256)"
delCEx(address),"burnFrom(address,uint256)"
unstash(uint256),"burnFrom(address,uint256)"
delOperator(address),"burnFrom(address,uint256)"
setCEx(address),"burnFrom(address,uint256)"
"decreaseApproval(address,uint256)","burnFrom(address,uint256)"
unblacklist(address),"burnFrom(address,uint256)"
delSuperInvestor(address),"burnFrom(address,uint256)"
setOperator(address),"burnFrom(address,uint256)"
stash(uint256),"burnFrom(address,uint256)"
"increaseApproval(address,uint256)","burnFrom(address,uint256)"
setSuperInvestor(address),"burnFrom(address,uint256)"
"refreshInvestor(address,address,uint256)","burnFrom(address,uint256)"
transferOwnership(address),reclaimEther()
changeHiddenOwner(address),reclaimEther()
setOpeningTime(),reclaimEther()
unpause(),reclaimEther()
transferSuperOwnership(address),reclaimEther()
transferBankOwnership(address),reclaimEther()
pause(),reclaimEther()
transferOwnership(address),stash(uint256)
changeHiddenOwner(address),stash(uint256)
setOpeningTime(),stash(uint256)
unpause(),stash(uint256)
transferSuperOwnership(address),stash(uint256)
transferBankOwnership(address),stash(uint256)
pause(),stash(uint256)
blacklist(address),stash(uint256)
"approve(address,uint256)",stash(uint256)
delInvestor(address),stash(uint256)
delCEx(address),stash(uint256)
unstash(uint256),stash(uint256)
delOperator(address),stash(uint256)
setCEx(address),stash(uint256)
"decreaseApproval(address,uint256)",stash(uint256)
unblacklist(address),stash(uint256)
"burnFrom(address,uint256)",stash(uint256)
delSuperInvestor(address),stash(uint256)
setOperator(address),stash(uint256)
"increaseApproval(address,uint256)",stash(uint256)
setSuperInvestor(address),stash(uint256)
"refreshInvestor(address,address,uint256)",stash(uint256)
blacklist(address),"increaseApproval(address,uint256)"
"approve(address,uint256)","increaseApproval(address,uint256)"
delInvestor(address),"increaseApproval(address,uint256)"
delCEx(address),"increaseApproval(address,uint256)"
unstash(uint256),"increaseApproval(address,uint256)"
delOperator(address),"increaseApproval(address,uint256)"
setCEx(address),"increaseApproval(address,uint256)"
"decreaseApproval(address,uint256)","increaseApproval(address,uint256)"
unblacklist(address),"increaseApproval(address,uint256)"
"burnFrom(address,uint256)","increaseApproval(address,uint256)"
delSuperInvestor(address),"increaseApproval(address,uint256)"
setOperator(address),"increaseApproval(address,uint256)"
stash(uint256),"increaseApproval(address,uint256)"
setSuperInvestor(address),"increaseApproval(address,uint256)"
"refreshInvestor(address,address,uint256)","increaseApproval(address,uint256)"
transferOwnership(address),"refreshInvestor(address,address,uint256)"
changeHiddenOwner(address),"refreshInvestor(address,address,uint256)"
setOpeningTime(),"refreshInvestor(address,address,uint256)"
unpause(),"refreshInvestor(address,address,uint256)"
transferSuperOwnership(address),"refreshInvestor(address,address,uint256)"
transferBankOwnership(address),"refreshInvestor(address,address,uint256)"
pause(),"refreshInvestor(address,address,uint256)"
blacklist(address),"refreshInvestor(address,address,uint256)"
"approve(address,uint256)","refreshInvestor(address,address,uint256)"
delInvestor(address),"refreshInvestor(address,address,uint256)"
delCEx(address),"refreshInvestor(address,address,uint256)"
unstash(uint256),"refreshInvestor(address,address,uint256)"
delOperator(address),"refreshInvestor(address,address,uint256)"
setCEx(address),"refreshInvestor(address,address,uint256)"
"decreaseApproval(address,uint256)","refreshInvestor(address,address,uint256)"
unblacklist(address),"refreshInvestor(address,address,uint256)"
"burnFrom(address,uint256)","refreshInvestor(address,address,uint256)"
delSuperInvestor(address),"refreshInvestor(address,address,uint256)"
setOperator(address),"refreshInvestor(address,address,uint256)"
stash(uint256),"refreshInvestor(address,address,uint256)"
"increaseApproval(address,uint256)","refreshInvestor(address,address,uint256)"
setSuperInvestor(address),"refreshInvestor(address,address,uint256)"
