Source Function,Target Function
changeLibAddress(address),setCurrentRate(uint256)
changeOffchainUploaderAddress(address),setCurrentRate(uint256)
changeSetRateAddress(address),setCurrentRate(uint256)
replaceOwner(address),setCurrentRate(uint256)
changeKYCAddress(address),setCurrentRate(uint256)
changeLibAddress(address),"setKYC(address[],address[])"
changeOffchainUploaderAddress(address),"setKYC(address[],address[])"
changeSetRateAddress(address),"setKYC(address[],address[])"
replaceOwner(address),"setKYC(address[],address[])"
changeKYCAddress(address),"setKYC(address[],address[])"
changeLibAddress(address),"setTransferRight(address[],address[])"
changeOffchainUploaderAddress(address),"setTransferRight(address[],address[])"
changeSetRateAddress(address),"setTransferRight(address[],address[])"
replaceOwner(address),"setTransferRight(address[],address[])"
changeKYCAddress(address),"setTransferRight(address[],address[])"
changeLibAddress(address),calcVesting(address)
changeOffchainUploaderAddress(address),calcVesting(address)
changeSetRateAddress(address),calcVesting(address)
replaceOwner(address),calcVesting(address)
changeKYCAddress(address),calcVesting(address)
changeLibAddress(address),buy()
changeOffchainUploaderAddress(address),buy()
changeSetRateAddress(address),buy()
replaceOwner(address),buy()
changeKYCAddress(address),buy()
changeLibAddress(address),"offchainUpload(address[],uint256[])"
changeOffchainUploaderAddress(address),"offchainUpload(address[],uint256[])"
changeSetRateAddress(address),"offchainUpload(address[],uint256[])"
replaceOwner(address),"offchainUpload(address[],uint256[])"
changeKYCAddress(address),"offchainUpload(address[],uint256[])"
changeLibAddress(address),allowTransfer(address)
changeOffchainUploaderAddress(address),allowTransfer(address)
changeSetRateAddress(address),allowTransfer(address)
replaceOwner(address),allowTransfer(address)
changeKYCAddress(address),allowTransfer(address)
changeLibAddress(address),"setVesting(address,uint256,uint256,uint256)"
changeOffchainUploaderAddress(address),"setVesting(address,uint256,uint256,uint256)"
changeSetRateAddress(address),"setVesting(address,uint256,uint256,uint256)"
replaceOwner(address),"setVesting(address,uint256,uint256,uint256)"
changeKYCAddress(address),"setVesting(address,uint256,uint256,uint256)"
changeLibAddress(address),setCurrentPhase(uint8)
changeOffchainUploaderAddress(address),setCurrentPhase(uint8)
changeSetRateAddress(address),setCurrentPhase(uint8)
replaceOwner(address),setCurrentPhase(uint8)
changeKYCAddress(address),setCurrentPhase(uint8)
changeLibAddress(address),calculateReward(uint256)
changeOffchainUploaderAddress(address),calculateReward(uint256)
changeSetRateAddress(address),calculateReward(uint256)
replaceOwner(address),calculateReward(uint256)
changeKYCAddress(address),calculateReward(uint256)
changeLibAddress(address),claimVesting()
changeOffchainUploaderAddress(address),claimVesting()
changeSetRateAddress(address),claimVesting()
replaceOwner(address),claimVesting()
changeKYCAddress(address),claimVesting()
