Source Function,Target Function
attack(uint256),unpause()
pause(),unpause()
setEdCoreContract(address),unpause()
transferOwnership(address),unpause()
setEntranceFee(uint256),unpause()
unpause(),attack(uint256)
pause(),attack(uint256)
setEdCoreContract(address),attack(uint256)
transferOwnership(address),attack(uint256)
setEntranceFee(uint256),attack(uint256)
unpause(),destroy()
attack(uint256),destroy()
pause(),destroy()
setEdCoreContract(address),destroy()
transferOwnership(address),destroy()
setEntranceFee(uint256),destroy()
unpause(),pause()
attack(uint256),pause()
setEdCoreContract(address),pause()
transferOwnership(address),pause()
setEntranceFee(uint256),pause()
unpause(),setEdCoreContract(address)
attack(uint256),setEdCoreContract(address)
pause(),setEdCoreContract(address)
transferOwnership(address),setEdCoreContract(address)
setEntranceFee(uint256),setEdCoreContract(address)
unpause(),transferOwnership(address)
attack(uint256),transferOwnership(address)
pause(),transferOwnership(address)
setEdCoreContract(address),transferOwnership(address)
setEntranceFee(uint256),transferOwnership(address)
unpause(),destroyAndSend(address)
attack(uint256),destroyAndSend(address)
pause(),destroyAndSend(address)
setEdCoreContract(address),destroyAndSend(address)
transferOwnership(address),destroyAndSend(address)
setEntranceFee(uint256),destroyAndSend(address)
unpause(),setEntranceFee(uint256)
attack(uint256),setEntranceFee(uint256)
pause(),setEntranceFee(uint256)
setEdCoreContract(address),setEntranceFee(uint256)
transferOwnership(address),setEntranceFee(uint256)
