Source Function,Target Function
"setApprovalForAll(address,bool)","approve(address,uint256)"
"addTokenData(uint256,string,string,string,string,string)","approve(address,uint256)"
transferOwnership(address),claimOwnership()
mint(address),claimOwnership()
setManager(address),claimOwnership()
"approve(address,uint256)",ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
"addTokenData(uint256,string,string,string,string,string)",ownerOf(uint256)
"approve(address,uint256)","addTokenData(uint256,string,string,string,string,string)"
"setApprovalForAll(address,bool)","addTokenData(uint256,string,string,string,string,string)"
