Source Function,Target Function
result(uint256),changeFundCollection(address)
unpause(),changeFundCollection(address)
"bet(uint256,address)",changeFundCollection(address)
cancelBet(),changeFundCollection(address)
pause(),changeFundCollection(address)
setTransperRun(uint256),changeFundCollection(address)
transferOwnership(address),changeFundCollection(address)
changeFundCollection(address),result(uint256)
unpause(),result(uint256)
"bet(uint256,address)",result(uint256)
cancelBet(),result(uint256)
pause(),result(uint256)
setTransperRun(uint256),result(uint256)
transferOwnership(address),result(uint256)
changeFundCollection(address),unpause()
result(uint256),unpause()
"bet(uint256,address)",unpause()
cancelBet(),unpause()
pause(),unpause()
setTransperRun(uint256),unpause()
transferOwnership(address),unpause()
changeFundCollection(address),"bet(uint256,address)"
result(uint256),"bet(uint256,address)"
unpause(),"bet(uint256,address)"
cancelBet(),"bet(uint256,address)"
pause(),"bet(uint256,address)"
setTransperRun(uint256),"bet(uint256,address)"
transferOwnership(address),"bet(uint256,address)"
changeFundCollection(address),cancelBet()
result(uint256),cancelBet()
unpause(),cancelBet()
"bet(uint256,address)",cancelBet()
pause(),cancelBet()
setTransperRun(uint256),cancelBet()
transferOwnership(address),cancelBet()
changeFundCollection(address),pause()
result(uint256),pause()
unpause(),pause()
"bet(uint256,address)",pause()
cancelBet(),pause()
setTransperRun(uint256),pause()
transferOwnership(address),pause()
changeFundCollection(address),setTransperRun(uint256)
result(uint256),setTransperRun(uint256)
unpause(),setTransperRun(uint256)
"bet(uint256,address)",setTransperRun(uint256)
cancelBet(),setTransperRun(uint256)
pause(),setTransperRun(uint256)
transferOwnership(address),setTransperRun(uint256)
changeFundCollection(address),transferOwnership(address)
result(uint256),transferOwnership(address)
unpause(),transferOwnership(address)
"bet(uint256,address)",transferOwnership(address)
cancelBet(),transferOwnership(address)
pause(),transferOwnership(address)
setTransperRun(uint256),transferOwnership(address)
