Source Function,Target Function
bid(uint256),unpause()
pause(),unpause()
transferOwnership(address),unpause()
unpause(),pause()
bid(uint256),pause()
transferOwnership(address),pause()
unpause(),cancelAuctionWhenPaused(uint256)
bid(uint256),cancelAuctionWhenPaused(uint256)
pause(),cancelAuctionWhenPaused(uint256)
transferOwnership(address),cancelAuctionWhenPaused(uint256)
"createAuction(uint256,uint256,uint256,uint256,address)",cancelAuction(uint256)
bid(uint256),cancelAuction(uint256)
unpause(),transferOwnership(address)
bid(uint256),transferOwnership(address)
pause(),transferOwnership(address)
