Source Function,Target Function
addNewLoggerPermission(address),"emitTransfer(address,address,uint256)"
addNewLoggerPermission(address),"emitGenericLog(string,string)"
addNewLoggerPermission(address),"emitApproval(address,address,uint256)"
transferOwnershipNow(address),acceptOwnership()
transferOwnership(address),acceptOwnership()
addNewLoggerPermission(address),emitIssuance(uint256)
addNewLoggerPermission(address),emitDestruction(uint256)
addNewLoggerPermission(address),"emitProjectCreated(uint256,uint256,address)"
addNewLoggerPermission(address),emitNewSmartToken(address)
addNewLoggerPermission(address),"emitTaskCreated(uint256,uint256)"
