Source Function,Target Function
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","registerToken(address,uint256)"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","registerToken(address,uint256)"
"depositToken(address,uint256)","registerToken(address,uint256)"
"setAdmin(address,bool)","registerToken(address,uint256)"
"depositTokenByAdmin(address,address,uint256)","registerToken(address,uint256)"
tradesUnlock(address),"registerToken(address,uint256)"
deposit(),"registerToken(address,uint256)"
"disableFeesForUser(address,uint256)","registerToken(address,uint256)"
sendTips(),"registerToken(address,uint256)"
tradesLock(address),"registerToken(address,uint256)"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","registerToken(address,uint256)"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","registerToken(address,uint256)"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","registerToken(address,uint256)"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","registerToken(address,uint256)"
"registerToken(address,uint256)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"depositToken(address,uint256)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"setAdmin(address,bool)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"depositTokenByAdmin(address,address,uint256)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
tradesUnlock(address),"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
deposit(),"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"disableFeesForUser(address,uint256)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
sendTips(),"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
tradesLock(address),"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])"
"registerToken(address,uint256)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"depositToken(address,uint256)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"setAdmin(address,bool)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"depositTokenByAdmin(address,address,uint256)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
tradesUnlock(address),"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
deposit(),"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"disableFeesForUser(address,uint256)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
sendTips(),"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
tradesLock(address),"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"registerToken(address,uint256)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"depositToken(address,uint256)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"setAdmin(address,bool)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"depositTokenByAdmin(address,address,uint256)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
tradesUnlock(address),"trade(uint256[10],address[4],uint256[6],bytes32[4])"
deposit(),"trade(uint256[10],address[4],uint256[6],bytes32[4])"
"disableFeesForUser(address,uint256)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
sendTips(),"trade(uint256[10],address[4],uint256[6],bytes32[4])"
tradesLock(address),"trade(uint256[10],address[4],uint256[6],bytes32[4])"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","trade(uint256[10],address[4],uint256[6],bytes32[4])"
"registerToken(address,uint256)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"depositToken(address,uint256)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"setAdmin(address,bool)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"depositTokenByAdmin(address,address,uint256)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
tradesUnlock(address),"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
deposit(),"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"disableFeesForUser(address,uint256)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
sendTips(),"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
tradesLock(address),"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])"
"registerToken(address,uint256)","withdraw(address,uint256)"
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","withdraw(address,uint256)"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","withdraw(address,uint256)"
"depositToken(address,uint256)","withdraw(address,uint256)"
"setAdmin(address,bool)","withdraw(address,uint256)"
"depositTokenByAdmin(address,address,uint256)","withdraw(address,uint256)"
tradesUnlock(address),"withdraw(address,uint256)"
deposit(),"withdraw(address,uint256)"
"disableFeesForUser(address,uint256)","withdraw(address,uint256)"
sendTips(),"withdraw(address,uint256)"
tradesLock(address),"withdraw(address,uint256)"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","withdraw(address,uint256)"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","withdraw(address,uint256)"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","withdraw(address,uint256)"
"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)","withdraw(address,uint256)"
"registerToken(address,uint256)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"exchangeAndPay(uint256[10],address[5],uint256[4],bytes32[4])","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"withdrawByAdmin(address,uint256,address,uint256,uint8,bytes32,bytes32)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"depositToken(address,uint256)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"setAdmin(address,bool)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"depositTokenByAdmin(address,address,uint256)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
tradesUnlock(address),"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
deposit(),"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"disableFeesForUser(address,uint256)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
sendTips(),"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
tradesLock(address),"transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"trade(uint256[10],address[4],uint256[6],bytes32[4])","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"tradeWithTips(uint256[10],address[4],uint256[10],bytes32[4])","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
"transfer(address,uint256,address,address,uint256,uint8,bytes32,bytes32)","transferTips(address,uint256,address,uint256,uint8,bytes32,bytes32)"
