Source Function,Target Function
"setApprovalForAll(address,bool)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
addFunds(),"transferFrom(address,address,uint256,uint256,uint256,uint256)"
"bidInAuction(uint256,uint256,uint256)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"changeContentData(uint256,uint256,bytes32)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"buyPixelBlock(uint256,uint256,uint256,bytes32)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"endDutchAuction(uint256,uint256)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"beginDutchAuction(uint256,uint256)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
withdraw(uint256),"transferFrom(address,address,uint256,uint256,uint256,uint256)"
"setPixelBlockPrice(uint256,uint256,uint256)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
"buyUninitializedPixelBlock(uint256,uint256,uint256,bytes32)","transferFrom(address,address,uint256,uint256,uint256,uint256)"
transferOwnership(address),"bidInAuction(uint256,uint256,uint256)"
payoutEF(),"bidInAuction(uint256,uint256,uint256)"
"updateTaxPercentages(uint256,uint256)","bidInAuction(uint256,uint256,uint256)"
renounceOwnership(),"bidInAuction(uint256,uint256,uint256)"
"buyUninitializedPixelBlock(uint256,uint256,uint256,bytes32)","bidInAuction(uint256,uint256,uint256)"
"setApprovalForAll(address,bool)","bidInAuction(uint256,uint256,uint256)"
addFunds(),"bidInAuction(uint256,uint256,uint256)"
"changeContentData(uint256,uint256,bytes32)","bidInAuction(uint256,uint256,uint256)"
"buyPixelBlock(uint256,uint256,uint256,bytes32)","bidInAuction(uint256,uint256,uint256)"
"endDutchAuction(uint256,uint256)","bidInAuction(uint256,uint256,uint256)"
"beginDutchAuction(uint256,uint256)","bidInAuction(uint256,uint256,uint256)"
"approve(address,uint256)","bidInAuction(uint256,uint256,uint256)"
withdraw(uint256),"bidInAuction(uint256,uint256,uint256)"
"setPixelBlockPrice(uint256,uint256,uint256)","bidInAuction(uint256,uint256,uint256)"
"setApprovalForAll(address,bool)","changeContentData(uint256,uint256,bytes32)"
addFunds(),"changeContentData(uint256,uint256,bytes32)"
"bidInAuction(uint256,uint256,uint256)","changeContentData(uint256,uint256,bytes32)"
"buyPixelBlock(uint256,uint256,uint256,bytes32)","changeContentData(uint256,uint256,bytes32)"
"endDutchAuction(uint256,uint256)","changeContentData(uint256,uint256,bytes32)"
"beginDutchAuction(uint256,uint256)","changeContentData(uint256,uint256,bytes32)"
"approve(address,uint256)","changeContentData(uint256,uint256,bytes32)"
withdraw(uint256),"changeContentData(uint256,uint256,bytes32)"
"setPixelBlockPrice(uint256,uint256,uint256)","changeContentData(uint256,uint256,bytes32)"
"buyUninitializedPixelBlock(uint256,uint256,uint256,bytes32)","changeContentData(uint256,uint256,bytes32)"
transferOwnership(address),"buyPixelBlock(uint256,uint256,uint256,bytes32)"
payoutEF(),"buyPixelBlock(uint256,uint256,uint256,bytes32)"
"updateTaxPercentages(uint256,uint256)","buyPixelBlock(uint256,uint256,uint256,bytes32)"
renounceOwnership(),"buyPixelBlock(uint256,uint256,uint256,bytes32)"
"buyUninitializedPixelBlock(uint256,uint256,uint256,bytes32)","buyPixelBlock(uint256,uint256,uint256,bytes32)"
"setApprovalForAll(address,bool)","buyPixelBlock(uint256,uint256,uint256,bytes32)"
addFunds(),"buyPixelBlock(uint256,uint256,uint256,bytes32)"
"bidInAuction(uint256,uint256,uint256)","buyPixelBlock(uint256,uint256,uint256,bytes32)"
"changeContentData(uint256,uint256,bytes32)","buyPixelBlock(uint256,uint256,uint256,bytes32)"
