Source Function,Target Function
cancelTransfer(address),"withdraw(address,address,uint8,bytes32,bytes32)"
deposit(address),"withdraw(address,address,uint8,bytes32,bytes32)"
"withdraw(address,address,uint8,bytes32,bytes32)",cancelTransfer(address)
deposit(address),cancelTransfer(address)
"withdraw(address,address,uint8,bytes32,bytes32)",deposit(address)
cancelTransfer(address),deposit(address)
stop(),deposit(address)
withdrawCommission(),deposit(address)
unpause(),deposit(address)
changeFixedCommissionFee(uint256),deposit(address)
pause(),deposit(address)
changeVerifier(address),deposit(address)
