Source Function,Target Function
setFeeAccount(address),setOrderEnd()
setAdmin(address),setOrderEnd()
setVersion(string),setOrderEnd()
setFeeTake(uint256),setOrderEnd()
setPause(bool),setOrderEnd()
setNextVersionAddress(address),setOrderEnd()
"depositToken(address,uint256)","trade(address,address,uint256,uint256,uint256,address,uint256)"
depositEth(),"trade(address,address,uint256,uint256,uint256,address,uint256)"
"order(address,uint256,address,uint256,uint256)","trade(address,address,uint256,uint256,uint256,address,uint256)"
"orderCancel(address,uint256,address,uint256,uint256)","trade(address,address,uint256,uint256,uint256,address,uint256)"
"withdrawToken(address,uint256)","trade(address,address,uint256,uint256,uint256,address,uint256)"
withdrawEth(uint256),"trade(address,address,uint256,uint256,uint256,address,uint256)"
setOrderEnd(),setFeeAccount(address)
setAdmin(address),setFeeAccount(address)
setVersion(string),setFeeAccount(address)
setFeeTake(uint256),setFeeAccount(address)
setPause(bool),setFeeAccount(address)
setNextVersionAddress(address),setFeeAccount(address)
setOrderEnd(),setAdmin(address)
setFeeAccount(address),setAdmin(address)
setVersion(string),setAdmin(address)
setFeeTake(uint256),setAdmin(address)
setPause(bool),setAdmin(address)
setNextVersionAddress(address),setAdmin(address)
setOrderEnd(),setVersion(string)
setFeeAccount(address),setVersion(string)
setAdmin(address),setVersion(string)
setFeeTake(uint256),setVersion(string)
setPause(bool),setVersion(string)
setNextVersionAddress(address),setVersion(string)
setOrderEnd(),setFeeTake(uint256)
setFeeAccount(address),setFeeTake(uint256)
setAdmin(address),setFeeTake(uint256)
setVersion(string),setFeeTake(uint256)
setPause(bool),setFeeTake(uint256)
setNextVersionAddress(address),setFeeTake(uint256)
setOrderEnd(),setPause(bool)
setFeeAccount(address),setPause(bool)
setAdmin(address),setPause(bool)
setVersion(string),setPause(bool)
setFeeTake(uint256),setPause(bool)
setNextVersionAddress(address),setPause(bool)
setOrderEnd(),setNextVersionAddress(address)
setFeeAccount(address),setNextVersionAddress(address)
setAdmin(address),setNextVersionAddress(address)
setVersion(string),setNextVersionAddress(address)
setFeeTake(uint256),setNextVersionAddress(address)
setPause(bool),setNextVersionAddress(address)
