Source Function,Target Function
"createInvestorTokenTimeLock(address,uint256,uint256,address)","getTokenTimelockDetails(address,uint256)"
"createTeamTokenTimeLock(address,uint256,uint256,address)","getTokenTimelockDetails(address,uint256)"
"changeBeneficiary(uint256,address)","getTokenTimelockDetails(address,uint256)"
"createTeamTokenTimeLock(address,uint256,uint256,address)","createInvestorTokenTimeLock(address,uint256,uint256,address)"
"changeBeneficiary(uint256,address)","createInvestorTokenTimeLock(address,uint256,uint256,address)"
"revokeTokenTimelock(address,uint256)","createInvestorTokenTimeLock(address,uint256,uint256,address)"
activate(),"createInvestorTokenTimeLock(address,uint256,uint256,address)"
setCrowdsale(address),"createInvestorTokenTimeLock(address,uint256,uint256,address)"
renounceOwnership(),"createInvestorTokenTimeLock(address,uint256,uint256,address)"
transferOwnership(address),"createInvestorTokenTimeLock(address,uint256,uint256,address)"
"createInvestorTokenTimeLock(address,uint256,uint256,address)","createTeamTokenTimeLock(address,uint256,uint256,address)"
"changeBeneficiary(uint256,address)","createTeamTokenTimeLock(address,uint256,uint256,address)"
"revokeTokenTimelock(address,uint256)","createTeamTokenTimeLock(address,uint256,uint256,address)"
activate(),"createTeamTokenTimeLock(address,uint256,uint256,address)"
setCrowdsale(address),"createTeamTokenTimeLock(address,uint256,uint256,address)"
renounceOwnership(),"createTeamTokenTimeLock(address,uint256,uint256,address)"
transferOwnership(address),"createTeamTokenTimeLock(address,uint256,uint256,address)"
"createInvestorTokenTimeLock(address,uint256,uint256,address)","changeBeneficiary(uint256,address)"
"createTeamTokenTimeLock(address,uint256,uint256,address)","changeBeneficiary(uint256,address)"
"revokeTokenTimelock(address,uint256)","changeBeneficiary(uint256,address)"
"createInvestorTokenTimeLock(address,uint256,uint256,address)","revokeTokenTimelock(address,uint256)"
"createTeamTokenTimeLock(address,uint256,uint256,address)","revokeTokenTimelock(address,uint256)"
"changeBeneficiary(uint256,address)","revokeTokenTimelock(address,uint256)"
activate(),"revokeTokenTimelock(address,uint256)"
setCrowdsale(address),"revokeTokenTimelock(address,uint256)"
renounceOwnership(),"revokeTokenTimelock(address,uint256)"
transferOwnership(address),"revokeTokenTimelock(address,uint256)"
