Source Function,Target Function
"mint(address,uint256)",startTrading()
finishMinting(),startTrading()
transferOwnership(address),startTrading()
startTrading(),"mint(address,uint256)"
finishMinting(),"mint(address,uint256)"
transferOwnership(address),"mint(address,uint256)"
startTrading(),finishMinting()
"mint(address,uint256)",finishMinting()
transferOwnership(address),finishMinting()
startTrading(),transferOwnership(address)
"mint(address,uint256)",transferOwnership(address)
finishMinting(),transferOwnership(address)
