Source Function,Target Function
burnTokens(address),"transfer(address,uint256)"
"transfer(address,uint256)",burnTokens(address)
setPresalePhase(uint8),setTokenSupplyLimit(uint256)
setCrowdsaleManager(address),setTokenSupplyLimit(uint256)
setPrice(uint256),setTokenSupplyLimit(uint256)
setTransferable(bool),setTokenSupplyLimit(uint256)
burnTokens(address),setTokenSupplyLimit(uint256)
