Source Function,Target Function
"approveAndCall(address,uint256,bytes)",registerName(string)
setCanAcceptTokens(address),registerName(string)
"approve(address,uint256)",registerName(string)
"transferFrom(address,address,uint256)",registerName(string)
"setAmbassador(address,bool)",registerName(string)
changeActiveNameTo(string),registerName(string)
changeActiveNameIndexTo(uint256),registerName(string)
"setAdministrator(address,bool)",registerName(string)
"approveAndCall(address,uint256,bytes)","transferFrom(address,address,uint256)"
setCanAcceptTokens(address),"transferFrom(address,address,uint256)"
registerName(string),"transferFrom(address,address,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256)"
"setAmbassador(address,bool)","transferFrom(address,address,uint256)"
changeActiveNameTo(string),"transferFrom(address,address,uint256)"
changeActiveNameIndexTo(uint256),"transferFrom(address,address,uint256)"
"setAdministrator(address,bool)","transferFrom(address,address,uint256)"
"approveAndCall(address,uint256,bytes)","transferAndCall(address,uint256,bytes)"
setCanAcceptTokens(address),"transferAndCall(address,uint256,bytes)"
registerName(string),"transferAndCall(address,uint256,bytes)"
"approve(address,uint256)","transferAndCall(address,uint256,bytes)"
"transferFrom(address,address,uint256)","transferAndCall(address,uint256,bytes)"
"setAmbassador(address,bool)","transferAndCall(address,uint256,bytes)"
changeActiveNameTo(string),"transferAndCall(address,uint256,bytes)"
changeActiveNameIndexTo(uint256),"transferAndCall(address,uint256,bytes)"
"setAdministrator(address,bool)","transferAndCall(address,uint256,bytes)"
"approveAndCall(address,uint256,bytes)",changeActiveNameIndexTo(uint256)
setCanAcceptTokens(address),changeActiveNameIndexTo(uint256)
registerName(string),changeActiveNameIndexTo(uint256)
"approve(address,uint256)",changeActiveNameIndexTo(uint256)
"transferFrom(address,address,uint256)",changeActiveNameIndexTo(uint256)
"setAmbassador(address,bool)",changeActiveNameIndexTo(uint256)
changeActiveNameTo(string),changeActiveNameIndexTo(uint256)
"setAdministrator(address,bool)",changeActiveNameIndexTo(uint256)
