Source Function,Target Function
"updateDatabaseBuilderDescription(string,string)","changePayeeAddress(uint8,address)"
"createDatabase(string,address[],uint256[],string,string)","changePayeeAddress(uint8,address)"
fundDatabase(uint256),"changePayeeAddress(uint8,address)"
"claimDatabaseFunds(uint256,uint256)","changePayeeAddress(uint8,address)"
deleteDatabase(uint256),"changePayeeAddress(uint8,address)"
"addDatabaseBuilderVersion(string,address,string,string)","changePayeeAddress(uint8,address)"
"changePayeeAddress(uint8,address)",getDatabase(uint256)
"updateDatabaseBuilderDescription(string,string)",getDatabase(uint256)
"createDatabase(string,address[],uint256[],string,string)",getDatabase(uint256)
fundDatabase(uint256),getDatabase(uint256)
"claimDatabaseFunds(uint256,uint256)",getDatabase(uint256)
deleteDatabase(uint256),getDatabase(uint256)
"addDatabaseBuilderVersion(string,address,string,string)",getDatabase(uint256)
"changePayeeAddress(uint8,address)","approve(address,uint256)"
"createDatabase(string,address[],uint256[],string,string)","approve(address,uint256)"
release(address),"approve(address,uint256)"
deleteDatabase(uint256),"approve(address,uint256)"
"addDatabaseBuilderVersion(string,address,string,string)","approve(address,uint256)"
"setApprovalForAll(address,bool)","approve(address,uint256)"
"changePayeeAddress(uint8,address)",release(address)
"createDatabase(string,address[],uint256[],string,string)",release(address)
"approve(address,uint256)",release(address)
deleteDatabase(uint256),release(address)
"addDatabaseBuilderVersion(string,address,string,string)",release(address)
"setApprovalForAll(address,bool)",release(address)
"changePayeeAddress(uint8,address)","claimDatabaseFunds(uint256,uint256)"
"createDatabase(string,address[],uint256[],string,string)","claimDatabaseFunds(uint256,uint256)"
"approve(address,uint256)","claimDatabaseFunds(uint256,uint256)"
release(address),"claimDatabaseFunds(uint256,uint256)"
deleteDatabase(uint256),"claimDatabaseFunds(uint256,uint256)"
"addDatabaseBuilderVersion(string,address,string,string)","claimDatabaseFunds(uint256,uint256)"
"setApprovalForAll(address,bool)","claimDatabaseFunds(uint256,uint256)"
"updateDatabaseBuilderDescription(string,string)","claimDatabaseFunds(uint256,uint256)"
fundDatabase(uint256),"claimDatabaseFunds(uint256,uint256)"
"changePayeeAddress(uint8,address)",deleteDatabase(uint256)
"createDatabase(string,address[],uint256[],string,string)",deleteDatabase(uint256)
"approve(address,uint256)",deleteDatabase(uint256)
release(address),deleteDatabase(uint256)
"addDatabaseBuilderVersion(string,address,string,string)",deleteDatabase(uint256)
"setApprovalForAll(address,bool)",deleteDatabase(uint256)
"updateDatabaseBuilderDescription(string,string)",deleteDatabase(uint256)
fundDatabase(uint256),deleteDatabase(uint256)
"claimDatabaseFunds(uint256,uint256)",deleteDatabase(uint256)
"changePayeeAddress(uint8,address)",ownerOf(uint256)
"createDatabase(string,address[],uint256[],string,string)",ownerOf(uint256)
"approve(address,uint256)",ownerOf(uint256)
release(address),ownerOf(uint256)
deleteDatabase(uint256),ownerOf(uint256)
"addDatabaseBuilderVersion(string,address,string,string)",ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
