Source Function,Target Function
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)",cancel(address)
"createTransaction(address,uint256,uint256,uint256,uint256)",cancel(address)
release(address),cancel(address)
renounceOwnership(),cancel(address)
transferOwnership(address),cancel(address)
resync(),cancel(address)
cancel(address),"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
renounceOwnership(),"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
transferOwnership(address),"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
resync(),"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
release(address),"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
"createTransaction(address,uint256,uint256,uint256,uint256)","createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)"
cancel(address),getAddress(uint256)
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)",getAddress(uint256)
renounceOwnership(),getAddress(uint256)
transferOwnership(address),getAddress(uint256)
resync(),getAddress(uint256)
release(address),getAddress(uint256)
cancel(address),variables()
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)",variables()
renounceOwnership(),variables()
transferOwnership(address),variables()
resync(),variables()
release(address),variables()
cancel(address),"createTransaction(address,uint256,uint256,uint256,uint256)"
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)","createTransaction(address,uint256,uint256,uint256,uint256)"
release(address),"createTransaction(address,uint256,uint256,uint256,uint256)"
cancel(address),resync()
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)",resync()
renounceOwnership(),resync()
transferOwnership(address),resync()
release(address),resync()
cancel(address),release(address)
"createTokenTransaction(address,uint256,uint256,uint256,uint256,address,uint256)",release(address)
"createTransaction(address,uint256,uint256,uint256,uint256)",release(address)
renounceOwnership(),release(address)
transferOwnership(address),release(address)
resync(),release(address)
