Source Function,Target Function
transferOwnership(address),addFounder(address)
setICOStartTime(uint256),addFounder(address)
refundNonKYCInvestor(),addFounder(address)
acceptOwnership(),addFounder(address)
"setRoundEnd(uint256,uint256)",addFounder(address)
setEthExRate(uint256),addFounder(address)
setRewardPoolWallet(address),addFounder(address)
setLockTime(uint256),addFounder(address)
setSoftCap(uint256),addFounder(address)
"approve(address,uint256)",addFounder(address)
removeFounder(address),addFounder(address)
"transferFrom(address,address,uint256)",addFounder(address)
"transfer(address,uint256)",addFounder(address)
"approveAndCall(address,uint256,bytes)",addFounder(address)
setICOStartTime(uint256),transferOwnership(address)
refundNonKYCInvestor(),transferOwnership(address)
acceptOwnership(),transferOwnership(address)
"setRoundEnd(uint256,uint256)",transferOwnership(address)
setEthExRate(uint256),transferOwnership(address)
setRewardPoolWallet(address),transferOwnership(address)
setLockTime(uint256),transferOwnership(address)
setSoftCap(uint256),transferOwnership(address)
transferOwnership(address),removeFounder(address)
setICOStartTime(uint256),removeFounder(address)
refundNonKYCInvestor(),removeFounder(address)
acceptOwnership(),removeFounder(address)
"setRoundEnd(uint256,uint256)",removeFounder(address)
setEthExRate(uint256),removeFounder(address)
setRewardPoolWallet(address),removeFounder(address)
setLockTime(uint256),removeFounder(address)
setSoftCap(uint256),removeFounder(address)
addFounder(address),removeFounder(address)
"approve(address,uint256)",removeFounder(address)
"transferFrom(address,address,uint256)",removeFounder(address)
"transfer(address,uint256)",removeFounder(address)
"approveAndCall(address,uint256,bytes)",removeFounder(address)
transferOwnership(address),setICOStartTime(uint256)
refundNonKYCInvestor(),setICOStartTime(uint256)
acceptOwnership(),setICOStartTime(uint256)
"setRoundEnd(uint256,uint256)",setICOStartTime(uint256)
setEthExRate(uint256),setICOStartTime(uint256)
setRewardPoolWallet(address),setICOStartTime(uint256)
setLockTime(uint256),setICOStartTime(uint256)
setSoftCap(uint256),setICOStartTime(uint256)
transferOwnership(address),"changeKYCStatus(address,bool)"
setICOStartTime(uint256),"changeKYCStatus(address,bool)"
refundNonKYCInvestor(),"changeKYCStatus(address,bool)"
acceptOwnership(),"changeKYCStatus(address,bool)"
"setRoundEnd(uint256,uint256)","changeKYCStatus(address,bool)"
setEthExRate(uint256),"changeKYCStatus(address,bool)"
setRewardPoolWallet(address),"changeKYCStatus(address,bool)"
setLockTime(uint256),"changeKYCStatus(address,bool)"
setSoftCap(uint256),"changeKYCStatus(address,bool)"
transferOwnership(address),withdrawEtherToOwner()
setICOStartTime(uint256),withdrawEtherToOwner()
refundNonKYCInvestor(),withdrawEtherToOwner()
acceptOwnership(),withdrawEtherToOwner()
"setRoundEnd(uint256,uint256)",withdrawEtherToOwner()
setEthExRate(uint256),withdrawEtherToOwner()
setRewardPoolWallet(address),withdrawEtherToOwner()
setLockTime(uint256),withdrawEtherToOwner()
setSoftCap(uint256),withdrawEtherToOwner()
transferOwnership(address),refundNonKYCInvestor()
setICOStartTime(uint256),refundNonKYCInvestor()
acceptOwnership(),refundNonKYCInvestor()
"setRoundEnd(uint256,uint256)",refundNonKYCInvestor()
setEthExRate(uint256),refundNonKYCInvestor()
setRewardPoolWallet(address),refundNonKYCInvestor()
setLockTime(uint256),refundNonKYCInvestor()
setSoftCap(uint256),refundNonKYCInvestor()
"changeKYCStatus(address,bool)",refundNonKYCInvestor()
transferOwnership(address),"setRoundEnd(uint256,uint256)"
setICOStartTime(uint256),"setRoundEnd(uint256,uint256)"
refundNonKYCInvestor(),"setRoundEnd(uint256,uint256)"
acceptOwnership(),"setRoundEnd(uint256,uint256)"
setEthExRate(uint256),"setRoundEnd(uint256,uint256)"
setRewardPoolWallet(address),"setRoundEnd(uint256,uint256)"
setLockTime(uint256),"setRoundEnd(uint256,uint256)"
setSoftCap(uint256),"setRoundEnd(uint256,uint256)"
transferOwnership(address),setEthExRate(uint256)
setICOStartTime(uint256),setEthExRate(uint256)
refundNonKYCInvestor(),setEthExRate(uint256)
acceptOwnership(),setEthExRate(uint256)
"setRoundEnd(uint256,uint256)",setEthExRate(uint256)
setRewardPoolWallet(address),setEthExRate(uint256)
setLockTime(uint256),setEthExRate(uint256)
setSoftCap(uint256),setEthExRate(uint256)
transferOwnership(address),setRewardPoolWallet(address)
setICOStartTime(uint256),setRewardPoolWallet(address)
refundNonKYCInvestor(),setRewardPoolWallet(address)
acceptOwnership(),setRewardPoolWallet(address)
"setRoundEnd(uint256,uint256)",setRewardPoolWallet(address)
setEthExRate(uint256),setRewardPoolWallet(address)
setLockTime(uint256),setRewardPoolWallet(address)
setSoftCap(uint256),setRewardPoolWallet(address)
transferOwnership(address),setLockTime(uint256)
setICOStartTime(uint256),setLockTime(uint256)
refundNonKYCInvestor(),setLockTime(uint256)
acceptOwnership(),setLockTime(uint256)
"setRoundEnd(uint256,uint256)",setLockTime(uint256)
setEthExRate(uint256),setLockTime(uint256)
setRewardPoolWallet(address),setLockTime(uint256)
setSoftCap(uint256),setLockTime(uint256)
transferOwnership(address),setSoftCap(uint256)
setICOStartTime(uint256),setSoftCap(uint256)
refundNonKYCInvestor(),setSoftCap(uint256)
acceptOwnership(),setSoftCap(uint256)
"setRoundEnd(uint256,uint256)",setSoftCap(uint256)
setEthExRate(uint256),setSoftCap(uint256)
setRewardPoolWallet(address),setSoftCap(uint256)
setLockTime(uint256),setSoftCap(uint256)
transferOwnership(address),"transferAnyERC20Token(address,uint256)"
setICOStartTime(uint256),"transferAnyERC20Token(address,uint256)"
refundNonKYCInvestor(),"transferAnyERC20Token(address,uint256)"
acceptOwnership(),"transferAnyERC20Token(address,uint256)"
"setRoundEnd(uint256,uint256)","transferAnyERC20Token(address,uint256)"
setEthExRate(uint256),"transferAnyERC20Token(address,uint256)"
setRewardPoolWallet(address),"transferAnyERC20Token(address,uint256)"
setLockTime(uint256),"transferAnyERC20Token(address,uint256)"
setSoftCap(uint256),"transferAnyERC20Token(address,uint256)"
