Source Function,Target Function
whitelist(address),refund(bytes32)
dispute(bytes32),refund(bytes32)
cancel(bytes32),refund(bytes32)
payout(bytes32),refund(bytes32)
"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)",refund(bytes32)
blacklist(address),refund(bytes32)
refund(bytes32),dispute(bytes32)
whitelist(address),dispute(bytes32)
cancel(bytes32),dispute(bytes32)
payout(bytes32),dispute(bytes32)
"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)",dispute(bytes32)
blacklist(address),dispute(bytes32)
refund(bytes32),cancel(bytes32)
whitelist(address),cancel(bytes32)
dispute(bytes32),cancel(bytes32)
payout(bytes32),cancel(bytes32)
"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)",cancel(bytes32)
blacklist(address),cancel(bytes32)
refund(bytes32),payout(bytes32)
whitelist(address),payout(bytes32)
dispute(bytes32),payout(bytes32)
cancel(bytes32),payout(bytes32)
"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)",payout(bytes32)
blacklist(address),payout(bytes32)
refund(bytes32),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
whitelist(address),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
dispute(bytes32),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
cancel(bytes32),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
payout(bytes32),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
blacklist(address),"invoice(bytes32,address,address,uint256,uint256,uint256,uint64,uint64)"
