Source Function,Target Function
setCardsAddress(address),"buyBasicCards(uint256,uint256)"
setBitGuildToken(address),"buyBasicCards(uint256,uint256)"
setRareAddress(address),"buyBasicCards(uint256,uint256)"
setConfigAddress(address),"buyBasicCards(uint256,uint256)"
transferOwnership(address),"buyBasicCards(uint256,uint256)"
"setAdminContract(address,bool)","setActionContract(address,bool)"
"setAdminContract(address,bool)","buyBasicCards_Migrate(address,uint256,uint256)"
"setActionContract(address,bool)","buyBasicCards_Migrate(address,uint256,uint256)"
setCardsAddress(address),"buyBasicCards_Migrate(address,uint256,uint256)"
setBitGuildToken(address),"buyBasicCards_Migrate(address,uint256,uint256)"
setRareAddress(address),"buyBasicCards_Migrate(address,uint256,uint256)"
setConfigAddress(address),"buyBasicCards_Migrate(address,uint256,uint256)"
transferOwnership(address),"buyBasicCards_Migrate(address,uint256,uint256)"
setCardsAddress(address),"receiveApproval(address,uint256,address,bytes)"
setBitGuildToken(address),"receiveApproval(address,uint256,address,bytes)"
setRareAddress(address),"receiveApproval(address,uint256,address,bytes)"
setConfigAddress(address),"receiveApproval(address,uint256,address,bytes)"
transferOwnership(address),"receiveApproval(address,uint256,address,bytes)"
setCardsAddress(address),"sellCards(uint256,uint256)"
setBitGuildToken(address),"sellCards(uint256,uint256)"
setRareAddress(address),"sellCards(uint256,uint256)"
setConfigAddress(address),"sellCards(uint256,uint256)"
transferOwnership(address),"sellCards(uint256,uint256)"
setCardsAddress(address),buyUpgradeCard(uint256)
setBitGuildToken(address),buyUpgradeCard(uint256)
setRareAddress(address),buyUpgradeCard(uint256)
setConfigAddress(address),buyUpgradeCard(uint256)
transferOwnership(address),buyUpgradeCard(uint256)
