Source Function,Target Function
pause(),setEnforceAddressMatch(bool)
purchase(bytes8),setEnforceAddressMatch(bool)
transferOwnership(address),setEnforceAddressMatch(bool)
unpause(),setEnforceAddressMatch(bool)
setEnforceAddressMatch(bool),pause()
purchase(bytes8),pause()
transferOwnership(address),pause()
unpause(),pause()
setEnforceAddressMatch(bool),purchase(bytes8)
pause(),purchase(bytes8)
transferOwnership(address),purchase(bytes8)
unpause(),purchase(bytes8)
setEnforceAddressMatch(bool),transferOwnership(address)
pause(),transferOwnership(address)
purchase(bytes8),transferOwnership(address)
unpause(),transferOwnership(address)
setEnforceAddressMatch(bool),sweep()
pause(),sweep()
purchase(bytes8),sweep()
transferOwnership(address),sweep()
unpause(),sweep()
setEnforceAddressMatch(bool),unpause()
pause(),unpause()
purchase(bytes8),unpause()
transferOwnership(address),unpause()
