Source Function,Target Function
"changeState(uint256,uint8)","changeHolder(uint256,address)"
"changeBranch(uint256,uint8)","changeHolder(uint256,address)"
"buyTokens(uint256,address)","changeHolder(uint256,address)"
userFinalize(),"changeState(uint256,uint8)"
finalize(),"changeState(uint256,uint8)"
changeOwner(address),"changeState(uint256,uint8)"
start(),"changeState(uint256,uint8)"
"buyTokens(uint256,address)","changeState(uint256,uint8)"
setEpisodeManager(address),"changeState(uint256,uint8)"
"changeHolder(uint256,address)","changeState(uint256,uint8)"
"changeBranch(uint256,uint8)","changeState(uint256,uint8)"
userFinalize(),"changeBranch(uint256,uint8)"
finalize(),"changeBranch(uint256,uint8)"
"changeState(uint256,uint8)","changeBranch(uint256,uint8)"
changeOwner(address),"changeBranch(uint256,uint8)"
start(),"changeBranch(uint256,uint8)"
"buyTokens(uint256,address)","changeBranch(uint256,uint8)"
setEpisodeManager(address),"changeBranch(uint256,uint8)"
"changeHolder(uint256,address)","buyTokens(uint256,address)"
"changeState(uint256,uint8)","buyTokens(uint256,address)"
"changeBranch(uint256,uint8)","buyTokens(uint256,address)"
userFinalize(),setEpisodeManager(address)
finalize(),setEpisodeManager(address)
"changeState(uint256,uint8)",setEpisodeManager(address)
changeOwner(address),setEpisodeManager(address)
start(),setEpisodeManager(address)
"buyTokens(uint256,address)",setEpisodeManager(address)
