Source Function,Target Function
setRate(uint256),"transferFrom(address,address,uint256)"
burn(uint256),"transferFrom(address,address,uint256)"
transferOwner(address),"transferFrom(address,address,uint256)"
"mintToken(address,uint256)","transferFrom(address,address,uint256)"
"burnFrom(address,uint256)","transferFrom(address,address,uint256)"
setExchangeStart(bool),"transferFrom(address,address,uint256)"
setContractStart(bool),"transferFrom(address,address,uint256)"
setFundOnContract(bool),"transferFrom(address,address,uint256)"
"freezeAccount(address,bool)","transferFrom(address,address,uint256)"
burn(uint256),setRate(uint256)
transferOwner(address),setRate(uint256)
"mintToken(address,uint256)",setRate(uint256)
"burnFrom(address,uint256)",setRate(uint256)
setExchangeStart(bool),setRate(uint256)
setContractStart(bool),setRate(uint256)
setFundOnContract(bool),setRate(uint256)
setRate(uint256),burn(uint256)
transferOwner(address),burn(uint256)
"mintToken(address,uint256)",burn(uint256)
"burnFrom(address,uint256)",burn(uint256)
setExchangeStart(bool),burn(uint256)
setContractStart(bool),burn(uint256)
setFundOnContract(bool),burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
"freezeAccount(address,bool)",burn(uint256)
setRate(uint256),transferOwner(address)
burn(uint256),transferOwner(address)
"mintToken(address,uint256)",transferOwner(address)
"burnFrom(address,uint256)",transferOwner(address)
setExchangeStart(bool),transferOwner(address)
setContractStart(bool),transferOwner(address)
setFundOnContract(bool),transferOwner(address)
setRate(uint256),withdraw(address)
burn(uint256),withdraw(address)
transferOwner(address),withdraw(address)
"mintToken(address,uint256)",withdraw(address)
"burnFrom(address,uint256)",withdraw(address)
setExchangeStart(bool),withdraw(address)
setContractStart(bool),withdraw(address)
setFundOnContract(bool),withdraw(address)
setRate(uint256),"mintToken(address,uint256)"
burn(uint256),"mintToken(address,uint256)"
transferOwner(address),"mintToken(address,uint256)"
"burnFrom(address,uint256)","mintToken(address,uint256)"
setExchangeStart(bool),"mintToken(address,uint256)"
setContractStart(bool),"mintToken(address,uint256)"
setFundOnContract(bool),"mintToken(address,uint256)"
setRate(uint256),"burnFrom(address,uint256)"
burn(uint256),"burnFrom(address,uint256)"
transferOwner(address),"burnFrom(address,uint256)"
"mintToken(address,uint256)","burnFrom(address,uint256)"
setExchangeStart(bool),"burnFrom(address,uint256)"
setContractStart(bool),"burnFrom(address,uint256)"
setFundOnContract(bool),"burnFrom(address,uint256)"
"transferFrom(address,address,uint256)","burnFrom(address,uint256)"
"freezeAccount(address,bool)","burnFrom(address,uint256)"
setRate(uint256),ownerKill(address)
burn(uint256),ownerKill(address)
transferOwner(address),ownerKill(address)
"mintToken(address,uint256)",ownerKill(address)
"burnFrom(address,uint256)",ownerKill(address)
setExchangeStart(bool),ownerKill(address)
setContractStart(bool),ownerKill(address)
setFundOnContract(bool),ownerKill(address)
setRate(uint256),"transfer(address,uint256)"
burn(uint256),"transfer(address,uint256)"
transferOwner(address),"transfer(address,uint256)"
"mintToken(address,uint256)","transfer(address,uint256)"
"burnFrom(address,uint256)","transfer(address,uint256)"
setExchangeStart(bool),"transfer(address,uint256)"
setContractStart(bool),"transfer(address,uint256)"
setFundOnContract(bool),"transfer(address,uint256)"
setRate(uint256),setExchangeStart(bool)
burn(uint256),setExchangeStart(bool)
transferOwner(address),setExchangeStart(bool)
"mintToken(address,uint256)",setExchangeStart(bool)
"burnFrom(address,uint256)",setExchangeStart(bool)
setContractStart(bool),setExchangeStart(bool)
setFundOnContract(bool),setExchangeStart(bool)
setRate(uint256),setContractStart(bool)
burn(uint256),setContractStart(bool)
transferOwner(address),setContractStart(bool)
"mintToken(address,uint256)",setContractStart(bool)
"burnFrom(address,uint256)",setContractStart(bool)
setExchangeStart(bool),setContractStart(bool)
setFundOnContract(bool),setContractStart(bool)
setRate(uint256),"approveAndCall(address,uint256,bytes)"
burn(uint256),"approveAndCall(address,uint256,bytes)"
transferOwner(address),"approveAndCall(address,uint256,bytes)"
"mintToken(address,uint256)","approveAndCall(address,uint256,bytes)"
"burnFrom(address,uint256)","approveAndCall(address,uint256,bytes)"
setExchangeStart(bool),"approveAndCall(address,uint256,bytes)"
setContractStart(bool),"approveAndCall(address,uint256,bytes)"
setFundOnContract(bool),"approveAndCall(address,uint256,bytes)"
setRate(uint256),"transferFund(address,uint256)"
burn(uint256),"transferFund(address,uint256)"
transferOwner(address),"transferFund(address,uint256)"
"mintToken(address,uint256)","transferFund(address,uint256)"
"burnFrom(address,uint256)","transferFund(address,uint256)"
setExchangeStart(bool),"transferFund(address,uint256)"
setContractStart(bool),"transferFund(address,uint256)"
setFundOnContract(bool),"transferFund(address,uint256)"
"transferFrom(address,address,uint256)","transferFund(address,uint256)"
"freezeAccount(address,bool)","transferFund(address,uint256)"
setRate(uint256),"freezeAccount(address,bool)"
burn(uint256),"freezeAccount(address,bool)"
transferOwner(address),"freezeAccount(address,bool)"
"mintToken(address,uint256)","freezeAccount(address,bool)"
"burnFrom(address,uint256)","freezeAccount(address,bool)"
setExchangeStart(bool),"freezeAccount(address,bool)"
setContractStart(bool),"freezeAccount(address,bool)"
setFundOnContract(bool),"freezeAccount(address,bool)"
setRate(uint256),setFundOnContract(bool)
burn(uint256),setFundOnContract(bool)
transferOwner(address),setFundOnContract(bool)
"mintToken(address,uint256)",setFundOnContract(bool)
"burnFrom(address,uint256)",setFundOnContract(bool)
setExchangeStart(bool),setFundOnContract(bool)
setContractStart(bool),setFundOnContract(bool)
