Source Function,Target Function
addAddressesToWhitelist(address[]),"approve(address,uint256)"
"setTokenURI(uint256,string)","approve(address,uint256)"
"setPartData(uint256,uint256,uint256[])","approve(address,uint256)"
"mintToken(address,uint256,uint256)","approve(address,uint256)"
removeAddressesFromWhitelist(address[]),"approve(address,uint256)"
removeAddressFromWhitelist(address),"approve(address,uint256)"
addAddressToWhitelist(address),"approve(address,uint256)"
"setApprovalForAll(address,bool)","approve(address,uint256)"
addAddressesToWhitelist(address[]),ownerOf(uint256)
"approve(address,uint256)",ownerOf(uint256)
"setTokenURI(uint256,string)",ownerOf(uint256)
"setPartData(uint256,uint256,uint256[])",ownerOf(uint256)
"mintToken(address,uint256,uint256)",ownerOf(uint256)
removeAddressesFromWhitelist(address[]),ownerOf(uint256)
removeAddressFromWhitelist(address),ownerOf(uint256)
addAddressToWhitelist(address),ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
