Source Function,Target Function
"approve(address,uint256)",cancelTrident()
"transferFrom(address,address,uint256)",cancelTrident()
"increaseAllowance(address,uint256)",cancelTrident()
collectRewards(),cancelTrident()
"burnFrom(address,uint256)",cancelTrident()
vaultRequestFromUser(),cancelTrident()
"decreaseAllowance(address,uint256)",cancelTrident()
transferOwnership(address),canAddToVault()
setRemoteContractAddress(address),canAddToVault()
"setTridentDetails(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",canAddToVault()
setTreasuryAddress(address),canAddToVault()
renounceOwnership(),canAddToVault()
cancelTrident(),myHoldAgeTimestamp()
"approve(address,uint256)",myHoldAgeTimestamp()
"transferFrom(address,address,uint256)",myHoldAgeTimestamp()
"increaseAllowance(address,uint256)",myHoldAgeTimestamp()
collectRewards(),myHoldAgeTimestamp()
"burnFrom(address,uint256)",myHoldAgeTimestamp()
vaultRequestFromUser(),myHoldAgeTimestamp()
"decreaseAllowance(address,uint256)",myHoldAgeTimestamp()
cancelTrident(),collectRewards()
"approve(address,uint256)",collectRewards()
"transferFrom(address,address,uint256)",collectRewards()
"increaseAllowance(address,uint256)",collectRewards()
"burnFrom(address,uint256)",collectRewards()
vaultRequestFromUser(),collectRewards()
"decreaseAllowance(address,uint256)",collectRewards()
transferOwnership(address),vaultRequestFromUser()
setRemoteContractAddress(address),vaultRequestFromUser()
"setTridentDetails(uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",vaultRequestFromUser()
setTreasuryAddress(address),vaultRequestFromUser()
renounceOwnership(),vaultRequestFromUser()
cancelTrident(),vaultRequestFromUser()
"approve(address,uint256)",vaultRequestFromUser()
"transferFrom(address,address,uint256)",vaultRequestFromUser()
"increaseAllowance(address,uint256)",vaultRequestFromUser()
collectRewards(),vaultRequestFromUser()
"burnFrom(address,uint256)",vaultRequestFromUser()
"decreaseAllowance(address,uint256)",vaultRequestFromUser()
cancelTrident(),tridentReward(address)
"approve(address,uint256)",tridentReward(address)
"transferFrom(address,address,uint256)",tridentReward(address)
"increaseAllowance(address,uint256)",tridentReward(address)
collectRewards(),tridentReward(address)
"burnFrom(address,uint256)",tridentReward(address)
vaultRequestFromUser(),tridentReward(address)
"decreaseAllowance(address,uint256)",tridentReward(address)
