Source Function,Target Function
offerAsSacrifice(address),withdraw()
"offerAsSacrificeFromVaultForce(address,address)",withdraw()
legacyStart(uint256),withdraw()
offerAsSacrificeFromVault(address),withdraw()
withdraw(),offerAsSacrifice(address)
"offerAsSacrificeFromVaultForce(address,address)",offerAsSacrifice(address)
legacyStart(uint256),offerAsSacrifice(address)
offerAsSacrificeFromVault(address),offerAsSacrifice(address)
withdraw(),"offerAsSacrificeFromVaultForce(address,address)"
offerAsSacrifice(address),"offerAsSacrificeFromVaultForce(address,address)"
legacyStart(uint256),"offerAsSacrificeFromVaultForce(address,address)"
offerAsSacrificeFromVault(address),"offerAsSacrificeFromVaultForce(address,address)"
withdraw(),offerAsSacrificeFromVault(address)
offerAsSacrifice(address),offerAsSacrificeFromVault(address)
"offerAsSacrificeFromVaultForce(address,address)",offerAsSacrificeFromVault(address)
legacyStart(uint256),offerAsSacrificeFromVault(address)
withdraw(),myEarnings()
offerAsSacrifice(address),myEarnings()
"offerAsSacrificeFromVaultForce(address,address)",myEarnings()
legacyStart(uint256),myEarnings()
offerAsSacrificeFromVault(address),myEarnings()
