Source Function,Target Function
returnTokensToExchange(),"setLowerBondPrice(uint256,uint256)"
withdraw(),"setLowerBondPrice(uint256,uint256)"
addNewbond(uint256),"setLowerBondPrice(uint256,uint256)"
extDistributeBondFund(),"setLowerBondPrice(uint256,uint256)"
withdrawPart(uint256),"setLowerBondPrice(uint256,uint256)"
"localBuy(uint256,address,address)","setLowerBondPrice(uint256,uint256)"
"setBondPrice(uint256,uint256)","setLowerBondPrice(uint256,uint256)"
"transfer(address,uint256)","setLowerBondPrice(uint256,uint256)"
"transferTokens(address,uint256)","setLowerBondPrice(uint256,uint256)"
"tokenFallback(address,uint256,bytes)","setLowerBondPrice(uint256,uint256)"
"setLowerBondPrice(uint256,uint256)",returnTokensToExchange()
withdraw(),returnTokensToExchange()
addNewbond(uint256),returnTokensToExchange()
extDistributeBondFund(),returnTokensToExchange()
withdrawPart(uint256),returnTokensToExchange()
"localBuy(uint256,address,address)",returnTokensToExchange()
"setBondPrice(uint256,uint256)",returnTokensToExchange()
"transfer(address,uint256)",returnTokensToExchange()
"transferTokens(address,uint256)",returnTokensToExchange()
"tokenFallback(address,uint256,bytes)",returnTokensToExchange()
"setLowerBondPrice(uint256,uint256)",withdraw()
returnTokensToExchange(),withdraw()
addNewbond(uint256),withdraw()
extDistributeBondFund(),withdraw()
withdrawPart(uint256),withdraw()
"localBuy(uint256,address,address)",withdraw()
"setBondPrice(uint256,uint256)",withdraw()
"transfer(address,uint256)",withdraw()
"transferTokens(address,uint256)",withdraw()
"tokenFallback(address,uint256,bytes)",withdraw()
"setLowerBondPrice(uint256,uint256)",withdrawPart(uint256)
returnTokensToExchange(),withdrawPart(uint256)
withdraw(),withdrawPart(uint256)
addNewbond(uint256),withdrawPart(uint256)
extDistributeBondFund(),withdrawPart(uint256)
"localBuy(uint256,address,address)",withdrawPart(uint256)
"setBondPrice(uint256,uint256)",withdrawPart(uint256)
"transfer(address,uint256)",withdrawPart(uint256)
"transferTokens(address,uint256)",withdrawPart(uint256)
"tokenFallback(address,uint256,bytes)",withdrawPart(uint256)
"setLowerBondPrice(uint256,uint256)","localBuy(uint256,address,address)"
returnTokensToExchange(),"localBuy(uint256,address,address)"
withdraw(),"localBuy(uint256,address,address)"
addNewbond(uint256),"localBuy(uint256,address,address)"
extDistributeBondFund(),"localBuy(uint256,address,address)"
withdrawPart(uint256),"localBuy(uint256,address,address)"
"setBondPrice(uint256,uint256)","localBuy(uint256,address,address)"
"transfer(address,uint256)","localBuy(uint256,address,address)"
"transferTokens(address,uint256)","localBuy(uint256,address,address)"
"tokenFallback(address,uint256,bytes)","localBuy(uint256,address,address)"
"setLowerBondPrice(uint256,uint256)","setBondPrice(uint256,uint256)"
returnTokensToExchange(),"setBondPrice(uint256,uint256)"
withdraw(),"setBondPrice(uint256,uint256)"
addNewbond(uint256),"setBondPrice(uint256,uint256)"
extDistributeBondFund(),"setBondPrice(uint256,uint256)"
withdrawPart(uint256),"setBondPrice(uint256,uint256)"
"localBuy(uint256,address,address)","setBondPrice(uint256,uint256)"
"transfer(address,uint256)","setBondPrice(uint256,uint256)"
"transferTokens(address,uint256)","setBondPrice(uint256,uint256)"
"tokenFallback(address,uint256,bytes)","setBondPrice(uint256,uint256)"
"setLowerBondPrice(uint256,uint256)","transfer(address,uint256)"
returnTokensToExchange(),"transfer(address,uint256)"
withdraw(),"transfer(address,uint256)"
addNewbond(uint256),"transfer(address,uint256)"
extDistributeBondFund(),"transfer(address,uint256)"
withdrawPart(uint256),"transfer(address,uint256)"
"localBuy(uint256,address,address)","transfer(address,uint256)"
"setBondPrice(uint256,uint256)","transfer(address,uint256)"
"transferTokens(address,uint256)","transfer(address,uint256)"
"tokenFallback(address,uint256,bytes)","transfer(address,uint256)"
"setLowerBondPrice(uint256,uint256)","transferTokens(address,uint256)"
returnTokensToExchange(),"transferTokens(address,uint256)"
withdraw(),"transferTokens(address,uint256)"
addNewbond(uint256),"transferTokens(address,uint256)"
extDistributeBondFund(),"transferTokens(address,uint256)"
withdrawPart(uint256),"transferTokens(address,uint256)"
"localBuy(uint256,address,address)","transferTokens(address,uint256)"
"setBondPrice(uint256,uint256)","transferTokens(address,uint256)"
"transfer(address,uint256)","transferTokens(address,uint256)"
"tokenFallback(address,uint256,bytes)","transferTokens(address,uint256)"
