Source Function,Target Function
addOperator(address),addAlerter(address)
removeOperator(address),addAlerter(address)
removeAlerter(address),addAlerter(address)
transferAdmin(address),addAlerter(address)
claimAdmin(),addAlerter(address)
transferAdminQuickly(address),addAlerter(address)
setConversionRateAddress(address),addAlerter(address)
addAlerter(address),addOperator(address)
removeOperator(address),addOperator(address)
removeAlerter(address),addOperator(address)
addAlerter(address),removeOperator(address)
addOperator(address),removeOperator(address)
removeAlerter(address),removeOperator(address)
addAlerter(address),"setImbalanceStepFunction(address,int256[],int256[],int256[],int256[])"
addOperator(address),"setImbalanceStepFunction(address,int256[],int256[],int256[],int256[])"
removeOperator(address),"setImbalanceStepFunction(address,int256[],int256[],int256[],int256[])"
removeAlerter(address),"setImbalanceStepFunction(address,int256[],int256[],int256[],int256[])"
addAlerter(address),setConversionRateAddress(address)
addOperator(address),setConversionRateAddress(address)
removeOperator(address),setConversionRateAddress(address)
removeAlerter(address),setConversionRateAddress(address)
addAlerter(address),removeAlerter(address)
addOperator(address),removeAlerter(address)
removeOperator(address),removeAlerter(address)
