Source Function,Target Function
SuperStakeMultiSendToken(),WithdrawTokens(uint256)
MasterStakeMultiSendToken(),WithdrawTokens(uint256)
StakeMultiSendToken(),WithdrawTokens(uint256)
Deposit(uint256),WithdrawTokens(uint256)
MasterStakeMultiSendEth(),WithdrawTokens(uint256)
ChangeDepositeStatus(bool),WithdrawTokens(uint256)
SuperStakeMultiSendEth(),WithdrawTokens(uint256)
StakeMultiSendEth(),WithdrawTokens(uint256)
SetEthBonus(uint256),WithdrawTokens(uint256)
ChangeBonus(uint256),WithdrawTokens(uint256)
MultiSendTokenComplete(),WithdrawTokens(uint256)
ChangeOwner(address),WithdrawTokens(uint256)
WithdrawTokens(uint256),SuperStakeMultiSendToken()
MasterStakeMultiSendToken(),SuperStakeMultiSendToken()
MasterStakeMultiSendEth(),SuperStakeMultiSendToken()
StakeMultiSendToken(),SuperStakeMultiSendToken()
Deposit(uint256),SuperStakeMultiSendToken()
ChangeDepositeStatus(bool),SuperStakeMultiSendToken()
SuperStakeMultiSendEth(),SuperStakeMultiSendToken()
StakeMultiSendEth(),SuperStakeMultiSendToken()
SetEthBonus(uint256),SuperStakeMultiSendToken()
ChangeBonus(uint256),SuperStakeMultiSendToken()
MultiSendTokenComplete(),SuperStakeMultiSendToken()
ChangeOwner(address),SuperStakeMultiSendToken()
WithdrawTokens(uint256),MasterStakeMultiSendToken()
SuperStakeMultiSendToken(),MasterStakeMultiSendToken()
MasterStakeMultiSendEth(),MasterStakeMultiSendToken()
StakeMultiSendToken(),MasterStakeMultiSendToken()
Deposit(uint256),MasterStakeMultiSendToken()
ChangeDepositeStatus(bool),MasterStakeMultiSendToken()
SuperStakeMultiSendEth(),MasterStakeMultiSendToken()
StakeMultiSendEth(),MasterStakeMultiSendToken()
SetEthBonus(uint256),MasterStakeMultiSendToken()
ChangeBonus(uint256),MasterStakeMultiSendToken()
MultiSendTokenComplete(),MasterStakeMultiSendToken()
ChangeOwner(address),MasterStakeMultiSendToken()
WithdrawTokens(uint256),StakeMultiSendToken()
SuperStakeMultiSendToken(),StakeMultiSendToken()
MasterStakeMultiSendToken(),StakeMultiSendToken()
MasterStakeMultiSendEth(),StakeMultiSendToken()
Deposit(uint256),StakeMultiSendToken()
ChangeDepositeStatus(bool),StakeMultiSendToken()
SuperStakeMultiSendEth(),StakeMultiSendToken()
StakeMultiSendEth(),StakeMultiSendToken()
SetEthBonus(uint256),StakeMultiSendToken()
ChangeBonus(uint256),StakeMultiSendToken()
MultiSendTokenComplete(),StakeMultiSendToken()
ChangeOwner(address),StakeMultiSendToken()
WithdrawTokens(uint256),Deposit(uint256)
SuperStakeMultiSendToken(),Deposit(uint256)
MasterStakeMultiSendToken(),Deposit(uint256)
MasterStakeMultiSendEth(),Deposit(uint256)
StakeMultiSendToken(),Deposit(uint256)
ChangeDepositeStatus(bool),Deposit(uint256)
SuperStakeMultiSendEth(),Deposit(uint256)
StakeMultiSendEth(),Deposit(uint256)
SetEthBonus(uint256),Deposit(uint256)
ChangeBonus(uint256),Deposit(uint256)
MultiSendTokenComplete(),Deposit(uint256)
ChangeOwner(address),Deposit(uint256)
WithdrawTokens(uint256),SetEthBonus(uint256)
SuperStakeMultiSendToken(),SetEthBonus(uint256)
MasterStakeMultiSendToken(),SetEthBonus(uint256)
MasterStakeMultiSendEth(),SetEthBonus(uint256)
StakeMultiSendToken(),SetEthBonus(uint256)
Deposit(uint256),SetEthBonus(uint256)
ChangeDepositeStatus(bool),SetEthBonus(uint256)
SuperStakeMultiSendEth(),SetEthBonus(uint256)
StakeMultiSendEth(),SetEthBonus(uint256)
ChangeBonus(uint256),SetEthBonus(uint256)
MultiSendTokenComplete(),SetEthBonus(uint256)
ChangeOwner(address),SetEthBonus(uint256)
WithdrawTokens(uint256),CheckAllowance()
SuperStakeMultiSendToken(),CheckAllowance()
MasterStakeMultiSendToken(),CheckAllowance()
MasterStakeMultiSendEth(),CheckAllowance()
StakeMultiSendToken(),CheckAllowance()
Deposit(uint256),CheckAllowance()
ChangeDepositeStatus(bool),CheckAllowance()
SuperStakeMultiSendEth(),CheckAllowance()
StakeMultiSendEth(),CheckAllowance()
SetEthBonus(uint256),CheckAllowance()
ChangeBonus(uint256),CheckAllowance()
MultiSendTokenComplete(),CheckAllowance()
ChangeOwner(address),CheckAllowance()
