Source Function,Target Function
"approve(address,uint256)",removeAdmin(address)
"transferFrom(address,address,uint256)",removeAdmin(address)
"mintVested(uint256,address,uint256)",removeAdmin(address)
"bulkMint(address[],uint256[])",removeAdmin(address)
addAdmin(address),removeAdmin(address)
"transfer(address,uint256)",removeAdmin(address)
"bulkMintVested(uint256,address[],uint256[])",removeAdmin(address)
"bulkMint(address[],uint256[])","transferFrom(address,address,uint256)"
finishMinting(),"transferFrom(address,address,uint256)"
setIsTransferEnabled(bool),"transferFrom(address,address,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256)"
removeAdmin(address),"transferFrom(address,address,uint256)"
"mintVested(uint256,address,uint256)","transferFrom(address,address,uint256)"
addAdmin(address),"transferFrom(address,address,uint256)"
"transfer(address,uint256)","transferFrom(address,address,uint256)"
"bulkMintVested(uint256,address[],uint256[])","transferFrom(address,address,uint256)"
"approve(address,uint256)","mintVested(uint256,address,uint256)"
removeAdmin(address),"mintVested(uint256,address,uint256)"
"transferFrom(address,address,uint256)","mintVested(uint256,address,uint256)"
"bulkMint(address[],uint256[])","mintVested(uint256,address,uint256)"
addAdmin(address),"mintVested(uint256,address,uint256)"
"transfer(address,uint256)","mintVested(uint256,address,uint256)"
"bulkMintVested(uint256,address[],uint256[])","mintVested(uint256,address,uint256)"
"approve(address,uint256)","bulkMint(address[],uint256[])"
removeAdmin(address),"bulkMint(address[],uint256[])"
"transferFrom(address,address,uint256)","bulkMint(address[],uint256[])"
"mintVested(uint256,address,uint256)","bulkMint(address[],uint256[])"
addAdmin(address),"bulkMint(address[],uint256[])"
"transfer(address,uint256)","bulkMint(address[],uint256[])"
"bulkMintVested(uint256,address[],uint256[])","bulkMint(address[],uint256[])"
"approve(address,uint256)",addAdmin(address)
removeAdmin(address),addAdmin(address)
"transferFrom(address,address,uint256)",addAdmin(address)
"mintVested(uint256,address,uint256)",addAdmin(address)
"bulkMint(address[],uint256[])",addAdmin(address)
"transfer(address,uint256)",addAdmin(address)
"bulkMintVested(uint256,address[],uint256[])",addAdmin(address)
"approve(address,uint256)",finishMinting()
removeAdmin(address),finishMinting()
"transferFrom(address,address,uint256)",finishMinting()
"mintVested(uint256,address,uint256)",finishMinting()
"bulkMint(address[],uint256[])",finishMinting()
addAdmin(address),finishMinting()
"transfer(address,uint256)",finishMinting()
"bulkMintVested(uint256,address[],uint256[])",finishMinting()
"bulkMint(address[],uint256[])","transfer(address,uint256)"
finishMinting(),"transfer(address,uint256)"
setIsTransferEnabled(bool),"transfer(address,uint256)"
"approve(address,uint256)","bulkMintVested(uint256,address[],uint256[])"
removeAdmin(address),"bulkMintVested(uint256,address[],uint256[])"
"transferFrom(address,address,uint256)","bulkMintVested(uint256,address[],uint256[])"
"mintVested(uint256,address,uint256)","bulkMintVested(uint256,address[],uint256[])"
"bulkMint(address[],uint256[])","bulkMintVested(uint256,address[],uint256[])"
addAdmin(address),"bulkMintVested(uint256,address[],uint256[])"
"transfer(address,uint256)","bulkMintVested(uint256,address[],uint256[])"
"approve(address,uint256)",setIsTransferEnabled(bool)
removeAdmin(address),setIsTransferEnabled(bool)
"transferFrom(address,address,uint256)",setIsTransferEnabled(bool)
"mintVested(uint256,address,uint256)",setIsTransferEnabled(bool)
"bulkMint(address[],uint256[])",setIsTransferEnabled(bool)
addAdmin(address),setIsTransferEnabled(bool)
"transfer(address,uint256)",setIsTransferEnabled(bool)
"bulkMintVested(uint256,address[],uint256[])",setIsTransferEnabled(bool)
