Source Function,Target Function
changeControlWallet(address),updateFundingEndTime(uint256)
halt(),updateFundingEndTime(uint256)
updateRate(uint256),updateFundingEndTime(uint256)
changeFundWallet(address),updateFundingEndTime(uint256)
enableTrading(),updateFundingEndTime(uint256)
updateFundingStartTime(uint256),updateFundingEndTime(uint256)
unhalt(),updateFundingEndTime(uint256)
updateFundingEndTime(uint256),enableTrading()
changeControlWallet(address),enableTrading()
halt(),enableTrading()
updateRate(uint256),enableTrading()
changeFundWallet(address),enableTrading()
updateFundingStartTime(uint256),enableTrading()
unhalt(),enableTrading()
updateFundingEndTime(uint256),"allocatePresaleTokens(address,uint256)"
changeControlWallet(address),"allocatePresaleTokens(address,uint256)"
halt(),"allocatePresaleTokens(address,uint256)"
updateRate(uint256),"allocatePresaleTokens(address,uint256)"
changeFundWallet(address),"allocatePresaleTokens(address,uint256)"
enableTrading(),"allocatePresaleTokens(address,uint256)"
updateFundingStartTime(uint256),"allocatePresaleTokens(address,uint256)"
unhalt(),"allocatePresaleTokens(address,uint256)"
"approve(address,uint256)","changeApproval(address,uint256,uint256)"
"transferFrom(address,address,uint256)","changeApproval(address,uint256,uint256)"
verifyParticipant(address),"changeApproval(address,uint256,uint256)"
"allocatePresaleTokens(address,uint256)","changeApproval(address,uint256,uint256)"
"transfer(address,uint256)","changeApproval(address,uint256,uint256)"
