Source Function,Target Function
"distributeTokens(address,uint256)",initIntervals()
"configureVesting(uint256,uint256)",initIntervals()
initializeDistribution(address),initIntervals()
transferOwnership(address),initIntervals()
"distributeTokens(address,uint256)","configureVesting(uint256,uint256)"
initIntervals(),"configureVesting(uint256,uint256)"
initializeDistribution(address),"configureVesting(uint256,uint256)"
transferOwnership(address),"configureVesting(uint256,uint256)"
"distributeTokens(address,uint256)",compensate(address)
initIntervals(),compensate(address)
"configureVesting(uint256,uint256)",compensate(address)
initializeDistribution(address),compensate(address)
transferOwnership(address),compensate(address)
"distributeTokens(address,uint256)","changeRegistrationStatuses(address[],uint256[])"
initIntervals(),"changeRegistrationStatuses(address[],uint256[])"
"configureVesting(uint256,uint256)","changeRegistrationStatuses(address[],uint256[])"
initializeDistribution(address),"changeRegistrationStatuses(address[],uint256[])"
transferOwnership(address),"changeRegistrationStatuses(address[],uint256[])"
"distributeTokens(address,uint256)","changeRegistrationStatus(address,uint256)"
initIntervals(),"changeRegistrationStatus(address,uint256)"
"configureVesting(uint256,uint256)","changeRegistrationStatus(address,uint256)"
initializeDistribution(address),"changeRegistrationStatus(address,uint256)"
transferOwnership(address),"changeRegistrationStatus(address,uint256)"
"distributeTokens(address,uint256)",transferOwnership(address)
initIntervals(),transferOwnership(address)
"configureVesting(uint256,uint256)",transferOwnership(address)
initializeDistribution(address),transferOwnership(address)
