Source Function,Target Function
renounceOwnership(),unpause()
pause(),unpause()
changeRegistrator(address),unpause()
"burn(address,uint256)",unpause()
changeDefaultPartnerAddress(address),unpause()
"setPartnerBonusRate(uint256,uint256)",unpause()
transferOwnership(address),unpause()
unpause(),pause()
renounceOwnership(),pause()
changeRegistrator(address),pause()
"burn(address,uint256)",pause()
changeDefaultPartnerAddress(address),pause()
"setPartnerBonusRate(uint256,uint256)",pause()
transferOwnership(address),pause()
unpause(),"burn(address,uint256)"
renounceOwnership(),"burn(address,uint256)"
pause(),"burn(address,uint256)"
changeRegistrator(address),"burn(address,uint256)"
changeDefaultPartnerAddress(address),"burn(address,uint256)"
"setPartnerBonusRate(uint256,uint256)","burn(address,uint256)"
transferOwnership(address),"burn(address,uint256)"
activate(address),"burn(address,uint256)"
suspend(address),"burn(address,uint256)"
renouncePauser(),"burn(address,uint256)"
addPauser(address),"burn(address,uint256)"
"authorizeAddress(bytes,bytes6)","burn(address,uint256)"
"register(address,uint256,uint256,uint256,bool)","burn(address,uint256)"
unSuspend(address),"burn(address,uint256)"
"setRewardRateForToken(address,uint256,uint256)","burn(address,uint256)"
unpause(),"authorizeAddress(bytes,bytes6)"
renounceOwnership(),"authorizeAddress(bytes,bytes6)"
pause(),"authorizeAddress(bytes,bytes6)"
changeRegistrator(address),"authorizeAddress(bytes,bytes6)"
"burn(address,uint256)","authorizeAddress(bytes,bytes6)"
changeDefaultPartnerAddress(address),"authorizeAddress(bytes,bytes6)"
"setPartnerBonusRate(uint256,uint256)","authorizeAddress(bytes,bytes6)"
transferOwnership(address),"authorizeAddress(bytes,bytes6)"
unpause(),isAuthorized(address)
renounceOwnership(),isAuthorized(address)
pause(),isAuthorized(address)
changeRegistrator(address),isAuthorized(address)
"burn(address,uint256)",isAuthorized(address)
changeDefaultPartnerAddress(address),isAuthorized(address)
"setPartnerBonusRate(uint256,uint256)",isAuthorized(address)
transferOwnership(address),isAuthorized(address)
