Source Function,Target Function
acceptOwnership(),"emitToSomeone(address,uint256)"
transferOwnership(address),"emitToSomeone(address,uint256)"
"approve(address,uint256)","transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
"emitToSomeone(address,uint256)","transfer(address,uint256)"
"emitToSomeone(address,uint256)","transferAnyERC20Token(address,uint256)"
acceptOwnership(),"transferAnyERC20Token(address,uint256)"
transferOwnership(address),"transferAnyERC20Token(address,uint256)"
"emitToSomeone(address,uint256)",transferOwnership(address)
acceptOwnership(),transferOwnership(address)
