Source Function,Target Function
enableERC20(),"transferFrom(address,address,uint256)"
setThrowOnIncompatibleContract(bool),"transferFrom(address,address,uint256)"
setCommunityLock(address),"transferFrom(address,address,uint256)"
permitBurning(bool),"transferFrom(address,address,uint256)"
renounceOwnership(),"transferFrom(address,address,uint256)"
finishMinting(),"transferFrom(address,address,uint256)"
"mint(address,uint256,bytes)","transferFrom(address,address,uint256)"
transferOwnership(address),"transferFrom(address,address,uint256)"
disableERC20(),"transferFrom(address,address,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256)"
authorizeOperator(address),"transferFrom(address,address,uint256)"
revokeOperator(address),"transferFrom(address,address,uint256)"
enableERC20(),"operatorSend(address,address,uint256,bytes,bytes)"
setThrowOnIncompatibleContract(bool),"operatorSend(address,address,uint256,bytes,bytes)"
setCommunityLock(address),"operatorSend(address,address,uint256,bytes,bytes)"
permitBurning(bool),"operatorSend(address,address,uint256,bytes,bytes)"
renounceOwnership(),"operatorSend(address,address,uint256,bytes,bytes)"
finishMinting(),"operatorSend(address,address,uint256,bytes,bytes)"
"mint(address,uint256,bytes)","operatorSend(address,address,uint256,bytes,bytes)"
transferOwnership(address),"operatorSend(address,address,uint256,bytes,bytes)"
disableERC20(),"operatorSend(address,address,uint256,bytes,bytes)"
enableERC20(),finishMinting()
setThrowOnIncompatibleContract(bool),finishMinting()
setCommunityLock(address),finishMinting()
permitBurning(bool),finishMinting()
renounceOwnership(),finishMinting()
"mint(address,uint256,bytes)",finishMinting()
transferOwnership(address),finishMinting()
disableERC20(),finishMinting()
enableERC20(),"mint(address,uint256,bytes)"
setThrowOnIncompatibleContract(bool),"mint(address,uint256,bytes)"
setCommunityLock(address),"mint(address,uint256,bytes)"
permitBurning(bool),"mint(address,uint256,bytes)"
renounceOwnership(),"mint(address,uint256,bytes)"
finishMinting(),"mint(address,uint256,bytes)"
transferOwnership(address),"mint(address,uint256,bytes)"
disableERC20(),"mint(address,uint256,bytes)"
enableERC20(),"send(address,uint256,bytes)"
setThrowOnIncompatibleContract(bool),"send(address,uint256,bytes)"
setCommunityLock(address),"send(address,uint256,bytes)"
permitBurning(bool),"send(address,uint256,bytes)"
renounceOwnership(),"send(address,uint256,bytes)"
finishMinting(),"send(address,uint256,bytes)"
"mint(address,uint256,bytes)","send(address,uint256,bytes)"
transferOwnership(address),"send(address,uint256,bytes)"
disableERC20(),"send(address,uint256,bytes)"
enableERC20(),"transfer(address,uint256)"
setThrowOnIncompatibleContract(bool),"transfer(address,uint256)"
setCommunityLock(address),"transfer(address,uint256)"
permitBurning(bool),"transfer(address,uint256)"
renounceOwnership(),"transfer(address,uint256)"
finishMinting(),"transfer(address,uint256)"
"mint(address,uint256,bytes)","transfer(address,uint256)"
transferOwnership(address),"transfer(address,uint256)"
disableERC20(),"transfer(address,uint256)"
