Source Function,Target Function
setExternalDependencies(address[]),ownerOf(uint256)
setInternalDependencies(address[]),ownerOf(uint256)
transferOwnership(address),ownerOf(uint256)
setExternalDependencies(address[]),getAllEggs()
setInternalDependencies(address[]),getAllEggs()
transferOwnership(address),getAllEggs()
setExternalDependencies(address[]),get(uint256)
setInternalDependencies(address[]),get(uint256)
transferOwnership(address),get(uint256)
setExternalDependencies(address[]),"remove(address,uint256)"
setInternalDependencies(address[]),"remove(address,uint256)"
transferOwnership(address),"remove(address,uint256)"
setExternalDependencies(address[]),getAmount()
setInternalDependencies(address[]),getAmount()
transferOwnership(address),getAmount()
setExternalDependencies(address[]),"isOwner(address,uint256)"
setInternalDependencies(address[]),"isOwner(address,uint256)"
transferOwnership(address),"isOwner(address,uint256)"
setExternalDependencies(address[]),"create(address,uint256[2],uint8)"
setInternalDependencies(address[]),"create(address,uint256[2],uint8)"
transferOwnership(address),"create(address,uint256[2],uint8)"
