Source Function,Target Function
setPaused(bool),"setMiningRate(address,uint256)"
"trade(address[5],uint256[11],uint8[3],bytes32[6])","setMiningRate(address,uint256)"
setFeeAccount(address),"setMiningRate(address,uint256)"
setBEY(address),"setMiningRate(address,uint256)"
claimByTeam(),"setMiningRate(address,uint256)"
transferOwnership(address),"setMiningRate(address,uint256)"
setPaused(bool),removeSigner(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",removeSigner(address)
setFeeAccount(address),removeSigner(address)
setBEY(address),removeSigner(address)
claimByTeam(),removeSigner(address)
transferOwnership(address),removeSigner(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",setPaused(bool)
setFeeAccount(address),setPaused(bool)
setBEY(address),setPaused(bool)
claimByTeam(),setPaused(bool)
transferOwnership(address),setPaused(bool)
"setMiningRate(address,uint256)","trade(address[5],uint256[11],uint8[3],bytes32[6])"
removeSigner(address),"trade(address[5],uint256[11],uint8[3],bytes32[6])"
"depositToken(address,uint256)","trade(address[5],uint256[11],uint8[3],bytes32[6])"
"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)","trade(address[5],uint256[11],uint8[3],bytes32[6])"
claim(),"trade(address[5],uint256[11],uint8[3],bytes32[6])"
"updateCancels(address,uint256)","trade(address[5],uint256[11],uint8[3],bytes32[6])"
deposit(),"trade(address[5],uint256[11],uint8[3],bytes32[6])"
"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)","trade(address[5],uint256[11],uint8[3],bytes32[6])"
addSigner(address),"trade(address[5],uint256[11],uint8[3],bytes32[6])"
"setMiningRate(address,uint256)","cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
removeSigner(address),"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
"depositToken(address,uint256)","cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
"trade(address[5],uint256[11],uint8[3],bytes32[6])","cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
claim(),"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
"updateCancels(address,uint256)","cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
deposit(),"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)","cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
addSigner(address),"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)"
setPaused(bool),setFeeAccount(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",setFeeAccount(address)
setBEY(address),setFeeAccount(address)
claimByTeam(),setFeeAccount(address)
transferOwnership(address),setFeeAccount(address)
"setMiningRate(address,uint256)",claim()
removeSigner(address),claim()
"depositToken(address,uint256)",claim()
"trade(address[5],uint256[11],uint8[3],bytes32[6])",claim()
"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)",claim()
"updateCancels(address,uint256)",claim()
deposit(),claim()
"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)",claim()
addSigner(address),claim()
setPaused(bool),setBEY(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",setBEY(address)
setFeeAccount(address),setBEY(address)
claimByTeam(),setBEY(address)
transferOwnership(address),setBEY(address)
setPaused(bool),claimByTeam()
"trade(address[5],uint256[11],uint8[3],bytes32[6])",claimByTeam()
setFeeAccount(address),claimByTeam()
setBEY(address),claimByTeam()
transferOwnership(address),claimByTeam()
"setMiningRate(address,uint256)","updateCancels(address,uint256)"
removeSigner(address),"updateCancels(address,uint256)"
"depositToken(address,uint256)","updateCancels(address,uint256)"
"trade(address[5],uint256[11],uint8[3],bytes32[6])","updateCancels(address,uint256)"
"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)","updateCancels(address,uint256)"
claim(),"updateCancels(address,uint256)"
deposit(),"updateCancels(address,uint256)"
"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)","updateCancels(address,uint256)"
addSigner(address),"updateCancels(address,uint256)"
"setMiningRate(address,uint256)","withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
removeSigner(address),"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
"depositToken(address,uint256)","withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
"trade(address[5],uint256[11],uint8[3],bytes32[6])","withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
"cancel(address,address,address,uint256,uint256,uint256,uint8,bytes32,bytes32)","withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
claim(),"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
"updateCancels(address,uint256)","withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
deposit(),"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
addSigner(address),"withdraw(address,uint256,uint256,address,uint8,bytes32,bytes32)"
setPaused(bool),addSigner(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",addSigner(address)
setFeeAccount(address),addSigner(address)
setBEY(address),addSigner(address)
claimByTeam(),addSigner(address)
transferOwnership(address),addSigner(address)
setPaused(bool),transferOwnership(address)
"trade(address[5],uint256[11],uint8[3],bytes32[6])",transferOwnership(address)
setFeeAccount(address),transferOwnership(address)
setBEY(address),transferOwnership(address)
claimByTeam(),transferOwnership(address)
