Source Function,Target Function
burn(uint256),"setPrices(uint256,uint256)"
"burnFrom(address,uint256)","setPrices(uint256,uint256)"
transferOwnership(address),"setPrices(uint256,uint256)"
"approve(address,uint256)",burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
"burnFrom(address,uint256)",burn(uint256)
"transfer(address,uint256)",burn(uint256)
"freezeAccount(address,bool)",burn(uint256)
"approve(address,uint256)","burnFrom(address,uint256)"
"transferFrom(address,address,uint256)","burnFrom(address,uint256)"
burn(uint256),"burnFrom(address,uint256)"
"transfer(address,uint256)","burnFrom(address,uint256)"
"freezeAccount(address,bool)","burnFrom(address,uint256)"
"setPrices(uint256,uint256)","freezeAccount(address,bool)"
burn(uint256),"freezeAccount(address,bool)"
"burnFrom(address,uint256)","freezeAccount(address,bool)"
transferOwnership(address),"freezeAccount(address,bool)"
"setPrices(uint256,uint256)",transferOwnership(address)
burn(uint256),transferOwnership(address)
"burnFrom(address,uint256)",transferOwnership(address)
