Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
burn(uint256),"transferFrom(address,address,uint256)"
"addVesting(address,uint256,uint256)","transferFrom(address,address,uint256)"
endVesting(address),"transferFrom(address,address,uint256)"
"approve(address,uint256)",burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
"addVesting(address,uint256,uint256)",burn(uint256)
endVesting(address),burn(uint256)
burn(uint256),"addVesting(address,uint256,uint256)"
burn(uint256),endVesting(address)
